row_id,station,date,group,landcover,latitude,longitude,openet,eto,y,t_avg,vpd,ws,doy_sin,doy_cos,OpenET,Affine,LandcoverAffine
145,Almond_High,2019-01-04,Almond_High,Croplands,36.169669,-120.201004,1.6,2.5,0.5657079002983887,7.837560729166667,0.5576000375,1.148180775520833,0.0688024268023198,0.9976303053065856,1.6,1.4920814626194905,1.876357571470158
146,Almond_High,2019-01-12,Almond_High,Croplands,36.169669,-120.201004,1.2,0.7,1.3646137096668003,12.44484375,0.4358704062500001,1.1409832258958337,0.2051044998686192,0.9787400799669153,1.2,1.1370056956490018,1.4829197621577792
147,Almond_High,2019-01-13,Almond_High,Croplands,36.169669,-120.201004,0.9,0.7,0.6175913486458401,10.1428,0.2411664708333333,1.09715212475,0.2219215130041655,0.9750645322571948,0.9,0.8706988704211354,1.187841405173495
148,Almond_High,2019-01-21,Almond_High,Croplands,36.169669,-120.201004,1.0,3.1000001,1.455408541840829,9.626681250000004,0.3393695083333334,1.659308369125,0.3536761221763716,0.9353679493131484,1.0,0.9594678121637574,1.2862008575015897
149,Almond_High,2019-02-05,Almond_High,Croplands,36.169669,-120.201004,1.1,0.4,1.741929004070058,6.5697270833333326,0.25718669375,1.8880259258541665,0.5808002734538009,0.8140460935082178,1.1,1.0482367539063797,1.3845603098296846
150,Almond_High,2019-02-06,Almond_High,Croplands,36.169669,-120.201004,1.5,0.4,1.083380831533297,5.1946821875000015,0.2369136520833333,1.3276221462916669,0.5947266869607634,0.8039279618328213,1.5,1.4033125208768684,1.777998119142063
151,Almond_High,2019-02-22,Almond_High,Croplands,36.169669,-120.201004,1.9,2.3,1.6268213848533646,6.867954166666666,0.46926138125,1.7901229872916662,0.7909456567567772,0.6118864012687243,1.9,1.758388287847357,2.1714359284544416
152,Almond_High,2019-03-09,Almond_High,Croplands,36.169669,-120.201004,2.0,4.2000003,1.9125719288354823,8.116429166666665,0.3271810375,1.3526368737708332,0.9209712877166346,0.3896304495307879,2.0,1.8471572295899792,2.2697953807825364
153,Almond_High,2019-03-10,Almond_High,Croplands,36.169669,-120.201004,2.5,2.4,1.2906366341295397,8.228785416666666,0.3261017604166666,1.0765096824999998,0.9275416835791966,0.373719714790469,2.5,2.29100193830309,2.7615926424230093
154,Almond_High,2019-03-17,Almond_High,Croplands,36.169669,-120.201004,3.3,3.8,2.3753879410999925,15.300804166666666,0.9240655083333332,1.3145689834166665,0.9657399376548548,0.2595117970697999,3.3,3.001153472244067,3.5484682610477662
155,Almond_High,2019-03-18,Almond_High,Croplands,36.169669,-120.201004,3.6,3.8,3.4235631427972963,17.727920833333332,1.1495711895833334,1.3147514127083335,0.970063921851507,0.2428497220959356,3.6,3.267460297471934,3.8435466180320508
156,Almond_High,2019-03-26,Almond_High,Croplands,36.169669,-120.201004,3.8,3.8,3.077299366968373,15.263912499999996,0.6533818270833333,1.1369700340625002,0.994217906893952,0.107381346664163,3.8,3.444998180957178,4.04026552268824
157,Almond_High,2019-04-02,Almond_High,Croplands,36.169669,-120.201004,4.2,4.8,5.3652586653614325,16.234875000000002,0.6705711020833333,1.2678504086249998,0.999916658654738,-0.0129102960750088,4.2,3.8000739479276664,4.4337033320006185
158,Almond_High,2019-04-18,Almond_High,Croplands,36.169669,-120.201004,5.4,5.3,5.336477808562401,19.738395833333332,1.1248048895833336,1.1376089402708331,0.9587178169872964,-0.2843591872810034,5.4,4.865301248839133,5.614016759937755
159,Almond_High,2019-04-19,Almond_High,Croplands,36.169669,-120.201004,5.2,4.8,6.923782693520382,22.55672916666667,1.5967566854166666,1.3102561865000002,0.9536809966304456,-0.3008198076356673,5.2,4.687763365353888,5.417297855281564
160,Almond_High,2019-04-26,Almond_High,Croplands,36.169669,-120.201004,5.9,5.5,7.567374618531701,24.47172916666666,1.8595441229166667,1.27329577675,0.9106046300942164,-0.4132786077829042,5.9,5.309145957552243,6.105814021578228
161,Almond_High,2019-04-27,Almond_High,Croplands,36.169669,-120.201004,5.8,5.6,6.482815057765819,22.57533333333333,1.6504921250000002,1.2168267018541667,0.9033558023246844,-0.4288919379124835,5.8,5.220377015809621,6.007454569250132
162,Almond_High,2019-05-04,Almond_High,Croplands,36.169669,-120.201004,6.2,4.1,6.559937697784512,20.837354166666668,1.6388317895833329,1.212139022083333,0.8452490573530633,-0.5343725582809787,6.2,5.5754527827801095,6.400892378562512
163,Almond_High,2019-05-05,Almond_High,Croplands,36.169669,-120.201004,5.6,4.5,4.935977720795703,17.751479166666666,1.0947649312500003,1.7788572486874996,0.835925479418637,-0.548842958284719,5.6,5.042839132324376,5.810735664593944
164,Almond_High,2019-05-12,Almond_High,Croplands,36.169669,-120.201004,6.7,5.1,7.132804093608396,22.2355625,1.2931423875,1.2863745353333336,0.7638886127905428,-0.6453481132295501,6.7,6.019297491493221,6.892689640202985
165,Almond_High,2019-05-13,Almond_High,Croplands,36.169669,-120.201004,6.3,5.3,7.941737971530907,21.159770833333337,1.5506621125000002,1.1475798406041664,0.7526668275320084,-0.6584015846980488,6.3,5.664221724522731,6.499251830890605
166,Almond_High,2019-06-05,Almond_High,Croplands,36.169669,-120.201004,7.0,5.6,9.08666714336506,29.35682408333333,2.2897874854166664,1.2004376741354166,0.440518784350495,-0.8977433935342337,7.0,6.285604316721086,7.187767997187268
167,Almond_High,2019-06-06,Almond_High,Croplands,36.169669,-120.201004,7.6,4.0,10.07536162437612,25.72975,2.053576827083333,1.5157997613125005,0.4250003399695541,-0.9051931898913974,7.6,6.818217967176819,7.777924711155835
168,Almond_High,2019-06-13,Almond_High,Croplands,36.169669,-120.201004,7.2,6.5,10.462812691902734,27.19545833333333,2.109974095833333,1.2559720616875,0.3131070409358269,-0.9497178427914316,7.2,6.463142200206332,7.384486901843458
169,Almond_High,2019-06-14,Almond_High,Croplands,36.169669,-120.201004,7.1,7.5,8.576311393789192,24.976687499999983,1.84529164375,1.1368727772708331,0.2967128192734907,-0.9549667548552552,7.1,6.3743732584637085,7.286127449515362
170,Almond_High,2019-06-21,Almond_High,Croplands,36.169669,-120.201004,7.0,10.3,8.825924926878578,22.43968749999999,1.485184185416667,1.3055399985833336,0.1797665857255624,-0.9837092937736096,7.0,6.285604316721086,7.187767997187268
171,Almond_High,2019-06-22,Almond_High,Croplands,36.169669,-120.201004,7.0,5.2000003,8.769234431064866,23.93995833333333,1.9127322333333332,1.30110555325,0.1628070129385171,-0.986657932891657,7.0,6.285604316721086,7.187767997187268
172,Almond_High,2019-06-29,Almond_High,Croplands,36.169669,-120.201004,7.0,7.6,7.3407478896124605,22.74014583333333,1.7311610916666664,1.0874667087499998,0.0430222330045305,-0.99907411510223,7.0,6.285604316721086,7.187767997187268
173,Almond_High,2019-06-30,Almond_High,Croplands,36.169669,-120.201004,7.1,7.1,7.638375450414082,24.589541666666666,1.9849049125,1.2676964542499998,0.025818440227133,-0.9996666485105112,7.1,6.3743732584637085,7.286127449515362
174,Almond_High,2019-07-08,Almond_High,Croplands,36.169669,-120.201004,7.1,6.2000003,8.32428100010107,23.018312499999997,1.7283827270833332,1.1091889079791668,-0.1116590071216944,-0.993746580436178,7.1,6.3743732584637085,7.286127449515362
175,Almond_High,2019-07-15,Almond_High,Croplands,36.169669,-120.201004,7.2,6.6,8.755813183054162,26.97141666666667,2.4617921312499997,1.2272810831666667,-0.2303056702306119,-0.973118337233262,7.2,6.463142200206332,7.384486901843458
176,Almond_High,2019-07-16,Almond_High,Croplands,36.169669,-120.201004,8.0,8.6,8.119102107913621,26.760562499999995,2.2864022229166667,1.3452416034791668,-0.2470221804809352,-0.9690098257244064,8.0,7.1732937341473075,8.171362520468215
177,Almond_High,2019-07-23,Almond_High,Croplands,36.169669,-120.201004,6.9,6.0,8.373742786392825,29.27577083333333,2.495309535416667,1.0123814224583334,-0.3617137307297674,-0.9322892131745134,6.9,6.196835374978464,7.089408544859174
178,Almond_High,2019-07-24,Almond_High,Croplands,36.169669,-120.201004,6.8,6.8,8.578703696804132,29.909562500000003,2.8793498166666662,1.053463130895833,-0.3777079652039646,-0.92592477719385,6.8,6.108066433235843,6.991049092531078
179,Almond_High,2019-07-31,Almond_High,Croplands,36.169669,-120.201004,7.0,9.400001,5.851249292140643,26.346375000000005,2.3389832604166663,1.04275549525,-0.4862727071086902,-0.8738071036110807,7.0,6.285604316721086,7.187767997187268
180,Almond_High,2019-08-01,Almond_High,Croplands,36.169669,-120.201004,6.9,9.2,7.1457172626044,26.438854166666665,2.3351100666666667,1.2727733770625,-0.5012418134457756,-0.8653072543632061,6.9,6.196835374978464,7.089408544859174
181,Almond_High,2019-08-08,Almond_High,Croplands,36.169669,-120.201004,6.5,4.4,3.4022466793717903,25.290124999999996,2.13728069375,1.1325299682291663,-0.6016240632249227,-0.7987793728863648,6.5,5.841759608007976,6.695970735546795
182,Almond_High,2019-08-09,Almond_High,Croplands,36.169669,-120.201004,6.1,5.3,3.4401615197187154,23.328249999999993,1.845132591666666,1.0310482023541667,-0.6152845999633277,-0.7883050558305253,6.1,5.486683841037488,6.3025329262344165
183,Almond_High,2019-08-16,Almond_High,Croplands,36.169669,-120.201004,6.6,10.2,5.888034951632812,31.402604166666663,3.5401962000000005,1.3974476571041663,-0.7055836101071774,-0.7086266782644601,6.6,5.930528549750598,6.794330187874889
184,Almond_High,2019-08-17,Almond_High,Croplands,36.169669,-120.201004,6.5,9.6,4.328370369361669,29.08489583333333,2.9795128791666663,1.362725928979167,-0.7176769136759615,-0.6963762255968726,6.5,5.841759608007976,6.695970735546795
185,Almond_High,2019-08-24,Almond_High,Croplands,36.169669,-120.201004,6.1,5.9,3.122651735755693,29.355354166666668,2.5381033958333337,1.0926286450208331,-0.7961828637826154,-0.6050560696488494,6.1,5.486683841037488,6.3025329262344165
186,Almond_High,2019-08-25,Almond_High,Croplands,36.169669,-120.201004,6.2,5.9,4.460997506405191,29.76902083333333,2.73221713125,0.91698561975,-0.8064799463209447,-0.5912614448635782,6.2,5.5754527827801095,6.400892378562512
187,Almond_High,2019-09-01,Almond_High,Croplands,36.169669,-120.201004,5.5,5.6,5.271366576594421,28.29125,2.7707831166666663,1.0621440779375,-0.8717063187093218,-0.4900286664290594,5.5,4.954070190581755,5.712376212265848
188,Almond_High,2019-09-02,Almond_High,Croplands,36.169669,-120.201004,5.2,6.9,4.522364411969014,29.292791666666673,2.860548602083333,1.2612709586458328,-0.8800122039735356,-0.4749510720670502,5.2,4.687763365353888,5.417297855281564
189,Almond_High,2019-09-09,Almond_High,Croplands,36.169669,-120.201004,4.6,8.0,2.2993614706939978,22.087479166666668,1.5535081083333333,1.3275893511666668,-0.9307239310379792,-0.3657225234972692,4.6,4.155149714898155,4.827141141312996
190,Almond_High,2019-09-10,Almond_High,Croplands,36.169669,-120.201004,4.3,7.9,2.672772123423905,20.596645833333326,1.3536909916666666,1.0060338558958335,-0.9368813462954316,-0.3496474552512282,4.3,3.888842889670289,4.532062784328713
191,Almond_High,2019-09-18,Almond_High,Croplands,36.169669,-120.201004,4.3,6.8,3.656634996534631,19.987291666666668,1.3321622624999998,1.1402074532500002,-0.9760105506323682,-0.2177232303965322,4.3,3.888842889670289,4.532062784328713
192,Almond_High,2019-09-25,Almond_High,Croplands,36.169669,-120.201004,4.0,5.4,5.468041002988417,26.037250000000004,2.346937833333333,1.024367391333333,-0.9951053111006974,-0.0988201387328721,4.0,3.6225360644424223,4.23698442734443
326,Almond_Low,2019-02-06,Almond_Low,Croplands,36.946608,-120.10237,1.3,0.4,1.8916104378351573,5.661873416666666,0.3551032291666667,0.8387170037083332,0.5947266869607634,0.8039279618328213,1.3,1.3331374064309538,1.4545109042785496
327,Almond_Low,2019-02-22,Almond_Low,Croplands,36.946608,-120.10237,1.5,2.3,1.6557630003442778,6.407439583333335,0.3977815520833333,0.7103595134583335,0.7909456567567772,0.6118864012687243,1.5,1.5080918247888337,1.651507167903814
328,Almond_Low,2019-03-10,Almond_Low,Croplands,36.946608,-120.10237,2.0,2.4,2.29361171811958,10.397898604166668,0.3987153958333334,0.94209642225,0.9275416835791966,0.373719714790469,2.0,1.9454778706835332,2.1439978269669755
329,Almond_Low,2019-03-17,Almond_Low,Croplands,36.946608,-120.10237,2.9,3.8,2.524041628086273,15.8386950625,0.7495445583333332,0.8923081649166664,0.9657399376548548,0.2595117970697999,2.9,2.7327727532939923,3.030481013280665
330,Almond_Low,2019-03-18,Almond_Low,Croplands,36.946608,-120.10237,3.0,3.8,2.8838645862980563,18.115967458333326,0.9806002937499998,0.8315088097708334,0.970063921851507,0.2428497220959356,3.0,2.820249962472932,3.1289791450932976
331,Almond_Low,2019-03-26,Almond_Low,Croplands,36.946608,-120.10237,2.8,3.8,3.0326500211025853,15.952093354166664,0.4175505770833334,1.1613704548333337,0.994217906893952,0.107381346664163,2.8,2.645295544115052,2.931982881468033
