row_id,station,date,group,landcover,latitude,longitude,openet,eto,y,t_avg,vpd,ws,doy_sin,doy_cos,fold,OpenET,Affine,WeatherRidge_noVPD,CombinedRidge_noVPD,WeatherHGB_noVPD,DirectHGB_noVPD,ResidualHGB_noVPD,GatedHGB_noVPD,WeatherRidge_clipped,CombinedRidge_clipped
3984,US-GLE,2010-10-19,US-GLE,Evergreen Forests,41.36653,-106.2399,2.1,2.2,0.8110973392215817,2.194094208333334,0.33857805625,4.215841791666665,-0.9510565162951536,0.3090169943749472,2,2.1,2.0130785037143553,1.323681475159706,2.257847419101318,0.8893279085512831,1.8019580158785107,1.85076942669421,1.9919989388954207,1.0216772760644612,2.2392806563691905
3985,US-GLE,2010-11-03,US-GLE,Evergreen Forests,41.36653,-106.2399,1.3,1.5,0.2916653045702131,0.3919704374999999,0.2593980750000001,1.8291590208333324,-0.8406184056344783,0.5416278206559811,2,1.3,1.261223754416503,0.8822302460426343,1.1405152162336072,0.591833386214944,0.9839579644519818,1.074930201409037,1.2024687190339451,0.6443965420005062,1.1088151373672845
3986,US-GLE,2011-07-18,US-GLE,Evergreen Forests,41.36653,-106.2399,5.4,5.8,3.204243655744952,14.497464291666669,0.6881536583333334,3.1782952708333334,-0.2802306751992161,-0.9599326896597444,2,5.4,5.114479344567997,3.3044307629279253,5.2052667593385085,3.6366394868626775,4.897160923122447,4.994804141820607,5.224413264961428,3.241747502412654,5.196231930621735
3987,US-GLE,2011-07-25,US-GLE,Evergreen Forests,41.36653,-106.2399,5.6,5.7000003,3.160795110938276,16.226486541666667,1.258356664583333,2.499481895833333,-0.3935902766564664,-0.9192859697186104,2,5.6,5.302443031892459,3.284191148468773,5.327968400032067,3.6077085684954526,5.162270485515655,5.240428269462099,5.444183930060394,3.010588186691754,5.297043466217538
3988,US-GLE,2011-08-02,US-GLE,Evergreen Forests,41.36653,-106.2399,4.7,4.4,2.932750015408065,12.303033645833333,0.5893883062499999,2.6977601250000003,-0.5160623910158526,-0.8565509959010037,2,4.7,4.456606438932376,3.2650482736342576,4.583518171319376,2.6030005871044573,4.171791395234623,3.8849363985097787,4.346802024883763,3.1085833438480397,4.571181333189917
3989,US-GLE,2011-08-03,US-GLE,Evergreen Forests,41.36653,-106.2399,4.3,4.2000003,2.7440548425931865,11.979507937500005,0.5462184833333336,3.245713375,-0.5307300481619331,-0.8475409228928312,2,4.3,4.08067906428345,3.2995199140907836,4.307967656310543,2.6030005871044573,3.666196160810599,3.6758103362450356,4.029514942240513,3.1198251127906884,4.30092516055714
3990,US-GLE,2011-08-10,US-GLE,Evergreen Forests,41.36653,-106.2399,4.5,4.9,2.8323643594803984,12.685573604166663,1.010802229166667,3.9861034583333335,-0.6287628145958345,-0.7775971469736268,2,4.5,4.268642751607913,3.1032297100384305,4.526071394310684,2.718777165256617,3.562184829233357,3.710274223951102,4.157781865749386,2.7670909072030607,4.505407376118395
3991,US-GLE,2011-08-11,US-GLE,Evergreen Forests,41.36653,-106.2399,4.6,5.7000003,2.8101625768341205,14.005891104166665,1.2237783604166663,4.666443437500002,-0.6420547132365636,-0.7666588193001592,2,4.6,4.362624595270144,3.0171332864069758,4.648637294914275,2.927187033842845,3.676328516113358,3.9702990953954576,4.3271267125307205,2.6593567672632545,4.626759271646568
3992,US-GLE,2011-08-18,US-GLE,Evergreen Forests,41.36653,-106.2399,5.1,6.0,3.1718056536251056,15.289103104166667,1.4507066541666669,5.065456499999999,-0.7295575540864876,-0.6839194216246105,2,5.1,4.832533813581302,2.883620419926918,5.161024319181635,3.0918986456092408,4.607526421482901,4.683260651022063,4.919411032536419,2.4746849015361305,5.134489470194373
3993,US-GLE,2011-08-19,US-GLE,Evergreen Forests,41.36653,-106.2399,4.3,5.5,2.144803544036474,12.691598104166664,0.8615336708333333,3.7673444375,-0.7412220108485957,-0.6712599575675315,2,4.3,4.08067906428345,2.788758535817546,4.2041594329918,2.527177914511842,3.3957489812727504,3.5081512375858384,3.9568618952292454,2.607191687142617,4.188182197833401
3994,US-GLE,2011-09-03,US-GLE,Evergreen Forests,41.36653,-106.2399,3.7,3.9,1.6158340420406574,5.4449627499999975,0.4649819020833335,2.1461183333333342,-0.888057322629493,-0.4597327394521046,2,3.7,3.5167880023100606,2.3491269806416293,3.406652378500583,2.1512114289693165,2.2125617226164214,2.1473332100954243,3.027170584943483,2.1457014452982404,3.3755046149248793
