station,date,vp_kpa,vpd_kpa,es_kpa,t_max_c
Almond_High,2018-07-29,1.5369207788074937,2.65838045,4.195301228807494,36.596
Almond_High,2018-08-05,0.9564982547478535,2.6991423125,3.6556405672478554,34.691
Almond_High,2018-08-06,0.98539853727613,2.639197277083334,3.6245958143594623,34.678000000000004
Almond_High,2018-08-13,1.1218260290694604,2.8112741770833334,3.9331002061527935,35.33
Almond_High,2018-08-14,1.1944032025503908,2.4953366854166665,3.6897398879670567,34.125
Almond_High,2018-08-21,1.3072143915036922,1.8253232479166677,3.132537639420359,31.397
Almond_High,2018-08-22,1.488316904177669,1.5574100395833337,3.0457269437610037,31.351
Almond_High,2018-08-29,1.434876983647715,1.4729427229166665,2.9078197065643825,30.35
Almond_High,2018-08-30,1.3861811353983304,1.2742333499999998,2.6604144853983303,28.047
Almond_High,2018-09-06,1.2879160833775192,2.1852057604166677,3.473121843794185,33.476
Almond_High,2018-09-07,1.215420821489409,2.349482210416666,3.5649030319060766,34.294000000000004
Almond_High,2018-09-14,0.9446404311651376,1.537249295833333,2.4818897269984705,28.248
Almond_High,2018-09-15,0.9128477590498112,1.6220664979166663,2.5349142569664767,27.783
Almond_High,2018-09-22,0.8731658143454569,2.3930330645833333,3.26619887892879,33.132
Almond_High,2018-09-23,0.8233618106411887,2.2773540333333333,3.100715843974521,31.353
Almond_High,2018-09-30,1.2344623139840252,1.0983561666666666,2.332818480650692,26.465
Almond_High,2018-10-01,1.1342392981180034,1.5472242270833334,2.6814635252013352,29.525
Almond_High,2018-10-08,0.8007307217475587,1.2985965395833334,2.099327261330892,24.918000000000006
Almond_High,2018-10-09,0.930486081037212,1.3482886687500002,2.278774749787212,26.27
Almond_High,2018-10-16,0.5950224140281888,1.4534936437499997,2.048516057778188,24.925
Almond_High,2018-10-17,0.6588916735332736,1.4831123395833332,2.1420040131166065,26.387
Almond_High,2018-10-24,0.966445467956286,0.8709581395833331,1.8374036075396187,23.614
Almond_High,2018-10-25,1.020044759818216,1.01430458125,2.0343493410682165,24.812
Almond_High,2018-11-02,1.0082204049301031,1.0447736854166667,2.0529940903467696,25.138
Almond_High,2018-11-09,0.5170976021055829,0.9016698458333332,1.4187674479389167,20.081
Almond_High,2018-11-10,0.5294014732940812,0.7916942562499999,1.321095729544081,18.224
Almond_High,2018-11-18,0.6932088648790803,0.6590537562499998,1.3522626211290805,19.497
Almond_High,2018-11-25,1.319680188592795,0.2667875604166667,1.5864677490094616,18.477
Almond_High,2018-11-26,1.1840208500119302,0.3557469666666666,1.539767816678597,19.686
Almond_High,2018-12-03,0.9550119786718634,0.1674810541666666,1.12249303283853,12.571
Almond_High,2018-12-11,0.936273574245763,0.2526456479166666,1.1889192221624296,13.365
Almond_High,2018-12-20,0.9075952341076616,0.2523210333333333,1.1599162674409949,14.8
Almond_High,2018-12-27,0.5811978263775529,0.5094559874999999,1.090653813877553,13.475
Almond_High,2018-12-28,0.4389923045961153,0.59747778125,1.036470085846115,11.433
Almond_High,2019-01-04,0.5674562877179125,0.5576000375,1.1250563252179124,16.676
Almond_High,2019-01-12,1.0267782695990482,0.4358704062500001,1.4626486758490478,16.88
Almond_High,2019-01-13,1.029973511018201,0.2411664708333333,1.2711399818515348,15.794
Almond_High,2019-01-21,0.8808308332690687,0.3393695083333334,1.2202003416024023,14.03
Almond_High,2019-02-05,0.7237640204915539,0.25718669375,0.9809507142415532,9.5923
Almond_High,2019-02-06,0.6755719731161757,0.2369136520833333,0.9124856251995088,10.758087
Almond_High,2019-02-22,0.5404143431725089,0.46926138125,1.0096757244225087,11.752
Almond_High,2019-03-09,0.786682469595111,0.3271810375,1.1138635070951108,13.605
Almond_High,2019-03-10,0.7970217572787859,0.3261017604166666,1.1231235176954528,14.387
Almond_High,2019-03-17,0.9159671404133812,0.9240655083333332,1.8400326487467151,23.844
Almond_High,2019-03-18,1.0038136440187573,1.1495711895833334,2.1533848336020904,26.341
Almond_High,2019-03-26,1.1465643140832495,0.6533818270833333,1.7999461411665834,21.964
Almond_High,2019-04-02,1.2133609021760554,0.6705711020833333,1.8839320042593888,21.646
Almond_High,2019-04-18,1.3095854295263103,1.1248048895833336,2.434390319109644,28.359
Almond_High,2019-04-19,1.2646058942567848,1.5967566854166666,2.8613625796734516,30.548
Almond_High,2019-04-26,1.3236478751660572,1.8595441229166667,3.1831919980827235,31.683000000000003
Almond_High,2019-04-27,1.1942185459193164,1.6504921250000002,2.8447106709193166,30.084
Almond_High,2019-05-04,0.939087223143234,1.6388317895833329,2.5779190127265683,28.466
Almond_High,2019-05-05,0.9906942631016352,1.0947649312500003,2.085459194351636,24.047
Almond_High,2019-05-12,1.5004479123593422,1.2931423875,2.7935902998593427,29.425
Almond_High,2019-05-13,1.0695276759945374,1.5506621125000002,2.620189788494538,28.188
Almond_High,2019-06-05,1.908361574861254,2.2897874854166664,4.19814906027792,35.25199999999999
Almond_High,2019-06-06,1.314519416355758,2.053576827083333,3.368096243439092,30.785
Almond_High,2019-06-13,1.5840150733467415,2.109974095833333,3.693989169180073,33.107
Almond_High,2019-06-14,1.416571194603276,1.84529164375,3.2618628383532764,31.306
Almond_High,2019-06-21,1.292580825590804,1.485184185416667,2.7777650110074705,28.055
Almond_High,2019-06-22,1.158335865019627,1.9127322333333332,3.0710680983529604,30.249
Almond_High,2019-06-29,1.1619243934279582,1.7311610916666664,2.893085485094625,29.94
Almond_High,2019-06-30,1.2040143059481216,1.9849049125,3.1889192184481217,31.085
Almond_High,2019-07-08,1.1906559713719875,1.7283827270833332,2.9190386984553203,29.612
Almond_High,2019-07-15,1.248753815174484,2.4617921312499997,3.710545946424484,34.533
Almond_High,2019-07-16,1.354129963872713,2.2864022229166667,3.64053218678938,33.626999999999995
Almond_High,2019-07-23,1.7028990221147016,2.495309535416667,4.198208557531369,35.566
Almond_High,2019-07-24,1.487128114233174,2.8793498166666662,4.366477930899839,36.92
Almond_High,2019-07-31,1.2792235494574893,2.3389832604166663,3.618206809874157,35.039
Almond_High,2019-08-01,1.2597882303645316,2.3351100666666667,3.594898297031199,33.799
Almond_High,2019-08-08,1.2079714483285555,2.13728069375,3.3452521420785533,32.686
Almond_High,2019-08-09,1.1402929652440614,1.845132591666666,2.985425556910729,30.885
Almond_High,2019-08-16,1.26374956858944,3.5401962000000005,4.803945768589442,38.94
Almond_High,2019-08-17,1.173458151279514,2.9795128791666663,4.1529710304461815,36.247
Almond_High,2019-08-24,1.6820365833366056,2.5381033958333337,4.220139979169938,36.736
Almond_High,2019-08-25,1.6088326786692897,2.73221713125,4.34104980991929,36.926
Almond_High,2019-09-01,1.244866017893154,2.7707831166666663,4.01564913455982,36.551
Almond_High,2019-09-02,1.3774614098568516,2.860548602083333,4.238010011940186,36.525
Almond_High,2019-09-09,1.1844488212876478,1.5535081083333333,2.7379569296209816,28.726
Almond_High,2019-09-10,1.1453997583723718,1.3536909916666666,2.4990907500390382,26.728
Almond_High,2019-09-18,1.1253680397010493,1.3321622624999998,2.4575303022010493,27.712
Almond_High,2019-09-25,1.1707688985095646,2.346937833333333,3.5177067318428983,33.598
Almond_Low,2016-10-18,1.2104623088992503,0.6259611645833334,1.8364234734825828,21.850968
Almond_Low,2016-10-19,1.2042369318381447,0.6104710395833334,1.8147079714214784,22.419751
Almond_Low,2016-10-26,1.2699413302511335,1.1841408520833332,2.4540821823344667,27.532022
Almond_Low,2017-02-23,0.6658202845554064,0.3530215833333334,1.0188418678887394,11.79689
Almond_Low,2017-02-24,0.6076957668650278,0.4216969729166668,1.0293927397816944,12.7228
Almond_Low,2017-03-03,0.9473062885789983,0.5798017854166666,1.5271080739956648,20.23593
Almond_Low,2017-03-04,1.0198804545827194,0.5010542187499999,1.5209346733327191,19.18325
Almond_Low,2017-03-11,1.519249382037391,0.5108568541666666,2.0301062362040567,23.63204
Almond_Low,2017-03-12,1.3928105639157122,0.61401196875,2.006822532665712,24.411859
Almond_Low,2017-03-27,1.1730963266288337,0.4252717333333333,1.5983680599621668,17.732692999999994
Almond_Low,2017-03-28,1.149814111079355,0.4219870000000001,1.5718011110793548,18.944454
Almond_Low,2017-04-05,1.1417465592724834,1.19242800625,2.3341745655224835,26.46517
Almond_Low,2017-04-12,1.3735580822456444,0.8405181999999997,2.214076282245644,25.072607
Almond_Low,2017-04-13,1.2800733554188313,0.3934500791666667,1.6735234345854977,17.868458
Almond_Low,2017-04-20,1.2394147155284474,0.5939754916666666,1.8333902071951131,21.306745000000006
Almond_Low,2017-04-21,1.313076101831634,0.62622094375,1.939297045581635,23.539804
Almond_Low,2017-04-28,1.0405173707049762,0.95239233125,1.9929097019549755,22.833096
Almond_Low,2017-04-29,1.0692204937779108,0.9905601145833334,2.0597806083612444,24.518574
Almond_Low,2017-05-06,1.1205493325688454,0.5505327,1.6710820325688458,18.527948
Almond_Low,2017-05-07,1.3492862371742478,0.4809142895833334,1.8302005267575807,20.428096
Almond_Low,2017-05-14,1.1241805148294508,0.600220425,1.7244009398294509,20.422818
Almond_Low,2017-05-22,1.7014734116714898,1.9272309791666664,3.628704390838157,34.014928999999995
Almond_Low,2017-05-23,1.986583636555307,1.7593469895833336,3.745930626138641,35.193739
Almond_Low,2017-05-30,1.6620087013360367,0.9930720999999996,2.6550808013360365,28.517456
Almond_Low,2017-06-07,1.3681517915313322,1.5971504687499998,2.965302260281332,30.153447
Almond_Low,2017-06-08,1.3893515399140803,1.0851758875,2.4745274274140803,25.215914
Almond_Low,2017-06-15,1.6137605149666552,1.5718998229166663,3.1856603378833217,31.765868
Almond_Low,2017-06-16,2.015739995685045,1.644489047916667,3.6602290436017113,33.965934000000004
Almond_Low,2017-06-23,2.292695597112349,2.13599634375,4.428691940862348,37.024589
Almond_Low,2017-07-01,1.6556494716873236,1.4746941291666669,3.1303436008539887,30.482843
Almond_Low,2017-07-02,1.8290999929010536,1.6083948916666666,3.43749488456772,34.177955
Almond_Low,2017-07-09,1.727404330723586,2.6314825416666667,4.358886872390252,37.28902
Almond_Low,2017-07-10,1.8132128274644623,2.6760218229166663,4.489234650381129,37.296489
Almond_Low,2017-07-17,1.664209061445563,2.7716624062500004,4.435871467695562,37.781809
Almond_Low,2017-07-18,1.3365798196389749,2.5194480458333337,3.856027865472307,35.37624
Almond_Low,2017-07-25,1.799941577508787,1.7396994458333337,3.5396410233421194,34.263003999999995
Almond_Low,2017-08-10,2.089653140112279,1.56292925625,3.652582396362279,34.661476
Almond_Low,2017-08-11,1.951459018888262,1.8254587958333333,3.7769178147215934,35.73934699999999
Almond_Low,2017-08-18,1.980764786515646,1.9213243000000004,3.902089086515645,35.110040000000005
Almond_Low,2017-08-19,2.052534814280317,1.88051374375,3.933048558030319,35.661172
Almond_Low,2017-08-26,1.9690727637990069,2.3739153166666664,4.342988080465674,39.30442
Almond_Low,2017-08-27,2.1111902288643853,2.4951047229166665,4.6062949517810505,39.731038
Almond_Low,2017-09-03,2.2432886777059102,2.8919269375,5.13521561520591,38.689277
Almond_Low,2017-09-04,2.43867539067284,2.4394114875,4.87808687817284,37.315978
Almond_Low,2017-09-11,2.050765285434756,1.7841354666666662,3.8349007521014222,33.998505
Almond_Low,2017-09-12,2.3317076231387635,1.4636356458333335,3.7953432689720974,34.060005
Almond_Low,2017-09-19,1.3755872828953022,0.9155629520833336,2.2911502349786352,25.325082
Almond_Low,2017-09-20,1.5828666223772572,0.8682446770833332,2.4511112994605897,27.178373
Almond_Low,2017-09-27,1.2408792721487722,1.8429507604166664,3.083830032565438,31.909346000000006
Almond_Low,2017-09-28,1.2066520296183043,2.02676139375,3.2334134233683045,33.372671999999994
Almond_Low,2017-10-05,1.0708848381757865,1.1236648375,2.1945496756757863,26.805551
Almond_Low,2017-10-06,1.1275959473651311,1.2480663208333334,2.3756622681984645,27.946628000000004
Almond_Low,2017-10-13,0.9956906870496032,0.7777750770833333,1.7734657641329363,23.046609
Almond_Low,2017-10-14,1.0641737408312444,0.7209449062500001,1.7851186470812446,22.846196
Almond_Low,2017-10-21,1.080417128078672,0.5367215729166667,1.6171387009953382,19.69926700000001
Almond_Low,2017-10-22,1.2166489612820963,0.5943415291666665,1.8109904904487624,22.728997
Almond_Low,2017-10-29,1.4878618649775617,0.7556581291666665,2.2435199941442288,26.529998
Almond_Low,2017-10-30,1.4059387364217348,0.5527710895833332,1.9587098260050688,23.24598
Almond_Low,2017-11-06,0.9660380566128318,0.3575934479166666,1.323631504529499,17.323988
Almond_Low,2017-11-07,0.9948373728328248,0.45344546875,1.4482828415828248,19.006348000000006
Almond_Low,2017-11-14,1.2899974379279318,0.5075800645833334,1.797577502511265,20.684309
Almond_Low,2017-11-15,1.4185130121814582,0.4487879895833333,1.8673010017647915,21.639086
Almond_Low,2017-11-22,1.314624694081591,0.4753299062499999,1.7899546003315914,23.26521
Almond_Low,2017-11-23,1.4659147545724909,0.4553959520833333,1.9213107066558244,23.454525
Almond_Low,2017-11-30,0.8929222993408051,0.3160376979166667,1.2089599972574714,16.532610000000002
Almond_Low,2017-12-01,1.0379441569877856,0.2780712791666666,1.316015436154452,17.046026
Almond_Low,2017-12-08,0.6851332469369429,0.5279562625000002,1.2130895094369427,18.190829
Almond_Low,2017-12-16,0.8697676993225597,0.3599987645833335,1.2297664639058932,14.756871
Almond_Low,2017-12-17,0.6001029827519666,0.5200715958333333,1.1201745785852997,15.280827
Almond_Low,2018-02-02,1.1434840387752063,0.5652611645833332,1.7087452033585393,21.17691
Almond_Low,2018-02-03,1.1862929224161436,0.593984383333333,1.780277305749477,22.871709
Almond_Low,2018-02-10,1.1887145939817227,0.5524037770833331,1.7411183710650562,21.469986
Almond_Low,2018-02-11,0.8683791786754047,0.5532085333333332,1.421587712008738,19.473734
Almond_Low,2018-02-18,0.833487227374501,0.5569229770833334,1.3904102044578346,17.582964999999998
Almond_Low,2018-02-19,0.3829508970270428,0.5774514312500001,0.9604023282770432,10.73719
Almond_Low,2018-03-06,0.6825674121757479,0.7902440187499998,1.4728114309257478,19.949998
Almond_Low,2018-03-14,1.2227934826367517,0.4227828416666665,1.6455763243034185,18.09397
Almond_Low,2018-03-15,0.7143344847202946,0.64452620625,1.3588606909702945,15.655553
Almond_Low,2018-03-23,0.9028007605093836,0.3886643958333333,1.2914651563427173,15.360153
Almond_Low,2018-03-31,1.561104027157624,0.8591308083333336,2.420234835490957,26.487108000000006
Almond_Low,2018-04-08,1.2508073126961692,0.4759165916666666,1.726723904362836,20.14244200000001
Almond_Low,2018-04-16,0.9977475466618108,0.2781747208333333,1.2759222674951438,15.026159
Almond_Low,2018-04-24,1.537884999487522,1.2572545395833332,2.795139539070855,30.078092
Almond_Low,2018-05-02,1.2407909822244323,0.7415449166666668,1.982335898891099,23.337925
Almond_Low,2018-05-09,1.4399056169293554,1.2099914937499998,2.649897110679356,27.43626
Almond_Low,2018-05-10,1.3726644834131407,1.013197089583333,2.385861572996474,27.005677
Almond_Low,2018-05-17,1.3711790970675424,0.81100853125,2.1821876283175428,24.963483
Almond_Low,2018-05-18,1.5643384307725243,0.8572938041666666,2.421632234939191,26.966938
Almond_Low,2018-05-26,1.4475097806648043,0.6173062770833332,2.0648160577481383,22.759044
Almond_Low,2018-06-02,1.609471502442574,1.6095211062499997,3.2189926086925738,32.050252
Almond_Low,2018-06-03,1.7927320725531206,2.193809314583333,3.9865413871364535,35.588019
Almond_Low,2018-06-10,1.0492062217634757,1.1586704916666666,2.2078767134301422,25.410301
Almond_Low,2018-06-11,1.3691627190758708,1.3318636708333338,2.701026389909204,29.437028
Almond_Low,2018-06-18,1.6313006156080967,1.0246693354166665,2.6559699510247627,28.566168
Almond_Low,2018-06-19,1.7710681195799012,1.4674652770833332,3.2385333966632355,31.918936
Almond_Low,2018-06-26,1.6817407223960117,1.7701541020833331,3.451894824479345,33.317056
Almond_Low,2018-06-27,1.4732753785925927,1.7334999562500002,3.206775334842593,31.973627
Almond_Low,2018-07-04,1.7162994939490452,1.2802386875000002,2.996538181449045,30.588377
Almond_Low,2018-07-05,1.812292190752,1.4360461958333337,3.2483383865853326,32.291731
Almond_Low,2018-07-13,1.8932630189748836,2.2456430020833333,4.138906021058216,35.341351
Almond_Low,2018-07-20,1.865105410120835,2.38608374375,4.251189153870836,36.053288
Almond_Low,2018-07-21,2.2480084036820465,1.8669632416666664,4.114971645348713,34.788115000000005
Almond_Low,2018-07-28,2.045035323477481,1.8132193166666668,3.858254640144149,35.605399
Almond_Low,2018-07-29,2.061241962172062,1.9762070291666671,4.037448991338727,36.053422
Almond_Low,2018-08-05,1.356725094728748,2.1347301500000007,3.4914552447287472,33.574016
Almond_Low,2018-08-06,1.6553269630661631,1.728516285416667,3.38384324848283,33.736815
Almond_Low,2018-08-13,1.4879252651404544,2.304223904166667,3.7921491693071214,35.531506
Almond_Low,2018-08-14,1.5023601676763,2.046774789583333,3.5491349572596342,34.345474
Almond_Low,2018-08-21,1.5852691099929257,1.5489004729166669,3.1341695829095917,32.501635
Almond_Low,2018-08-22,1.7356460250036936,1.265669425,3.0013154500036947,31.881779
Almond_Low,2018-08-29,1.6824464361669405,1.2185949854166669,2.901041421583608,30.777495
Almond_Low,2018-08-30,1.6152878800819852,1.127781429166667,2.743069309248652,28.818353
Almond_Low,2018-09-06,1.6895045017122818,1.6179198666666663,3.3074243683789493,33.622249
Almond_Low,2018-09-07,1.6437725500103866,1.9021404270833333,3.545912977093721,35.114069
Almond_Low,2018-09-14,1.203607810074853,1.3365914395833336,2.5401992496581864,29.108673
Almond_Low,2018-09-15,1.166231297809656,1.38883906875,2.555070366559656,27.967766
Almond_Low,2018-09-22,1.361033974479768,1.9068424104166664,3.2678763848964345,34.747443
Almond_Low,2018-09-23,1.292359414724656,1.907887975,3.2002473897246566,34.271471000000005
Almond_Low,2018-09-30,1.5768552006615633,0.8268551833333335,2.403710383994897,26.88215
Almond_Low,2018-10-01,1.523319163018044,1.3352563229166667,2.85857548593471,30.379847
Almond_Low,2018-10-08,1.250348624491424,0.9680199854166665,2.2183686099080906,25.442296
Almond_Low,2018-10-09,1.3608634226202998,1.053044470833333,2.4139078934536333,26.80542100000001
Almond_Low,2018-10-16,1.0029146323532474,1.1075579833333336,2.1104726156865805,25.342077
