row_id,station,date,group,landcover,latitude,longitude,openet,eto,y,t_avg,vpd,ws,doy_sin,doy_cos,correction,spread,distance,gain,inner_fold,correction_20260713,correction_20260714,correction_20260715,predicted_gain,outer_fold
0,Almond_High,2016-10-18,Almond_High,Croplands,36.169669,-120.201004,2.8,4.7000003,3.2692028299273965,15.92115416666667,0.8792485312499999,1.981040947125,-0.9510565162951536,0.3090169943749472,-0.6199347985071246,0.06821613382936598,0.8356832530018952,-0.6199347985071246,2,-0.5864589436876149,-0.5749235050901897,-0.6984219467435693,-0.029173379146601664,2
1,Almond_High,2016-10-19,Almond_High,Croplands,36.169669,-120.201004,2.7,4.1,3.3010889439100146,17.11445833333333,1.1666514708333335,1.650064305041666,-0.9455963874271428,0.3253420847119795,-0.4084295269062097,0.05388584733862838,0.8126867346540942,-0.4084295269062097,2,-0.42018085111095843,-0.45546997131194994,-0.34963775829572075,-0.07044327107397202,2
2,Almond_High,2016-10-26,Almond_High,Croplands,36.169669,-120.201004,2.6,3.7,3.4350545255037304,19.530833333333337,1.3863679250000005,1.0243062465624997,-0.8996308696522434,0.4366512319560638,0.07516655965487555,0.16085622930377683,1.060820794105768,0.07516655965487551,2,-0.093589857432561,0.09234595664148668,0.22674357975570097,-0.05245771936831025,2
3,Almond_High,2016-11-03,Almond_High,Croplands,36.169669,-120.201004,1.9,2.9,2.334877953351536,14.920789583333333,0.4930906729166667,0.9247025995833332,-0.8311706263658079,0.5560174366570446,0.3870419359250599,0.112092326080217,0.6899739538472074,0.3870419359250599,2,0.27491489231686833,0.38711140326942994,0.4990995121888814,-0.009996583600121681,2
4,Almond_High,2016-11-11,Almond_High,Croplands,36.169669,-120.201004,2.5,2.2,2.7000762496688107,19.603416666666664,1.1845941458333331,1.089986917208333,-0.7469720876965551,0.6648553979642867,0.4527952559120636,0.27389528018107623,1.0894289174351663,-0.052642756574442284,2,0.13659856063002918,0.6051176252800556,0.6166695818261059,0.05564787978704799,2
5,Almond_High,2016-11-12,Almond_High,Croplands,36.169669,-120.201004,1.9,2.0,2.7264139166428487,18.873187500000004,0.8960911145833333,1.1228501896875,-0.7354170229639858,0.6776147890466887,0.5978681087582353,0.17473417381002415,0.8451929887260381,0.5978681087582353,2,0.439018423205473,0.5695566319997764,0.7850292710694564,-0.03330976843353509,2
6,Almond_High,2016-11-19,Almond_High,Croplands,36.169669,-120.201004,1.5,2.2,2.7975236141092656,16.410229166666667,1.0027266416666667,2.169221181020833,-0.6486295610349818,0.7611042586607742,0.24552615857921267,0.051791077533323876,0.769401749193206,0.24552615857921278,2,0.19251921062431288,0.2960090677760891,0.24805019733723604,0.017021281479403287,2
7,Almond_High,2016-11-27,Almond_High,Croplands,36.169669,-120.201004,0.6,3.3,2.3380649992034033,10.393670833333331,0.3336782104166667,1.2914638640833334,-0.5380051715382992,0.8429415373547832,0.05361943725400489,0.07534830087522233,0.5227272768590515,0.053619437254004865,2,0.12725785092023395,0.05693007554050211,-0.023329614698721385,0.029266834664200478,2
8,Almond_High,2016-12-13,Almond_High,Croplands,36.169669,-120.201004,0.8,0.7,0.6193984978949034,12.30406666666667,0.3672009604166666,0.7228942865000001,-0.2884824328806098,0.9574851883550388,0.8397860402289057,0.1346695524625668,0.8605435267663685,-0.8397860402289057,2,0.7038421943095808,0.8423718681226811,0.9731440582544548,0.09441796978809222,2
9,Almond_High,2016-12-14,Almond_High,Croplands,36.169669,-120.201004,1.0,1.2,0.4734243753850046,13.690118750000003,0.4505191416666665,1.2998963814166666,-0.2719581575341052,0.9623090774541488,0.7034766811020156,0.11442461771991551,0.7426700451848738,-0.7034766811020156,2,0.5979258923046159,0.6874242731347103,0.8250798778667204,-0.019656625073920832,2
10,Almond_High,2016-12-22,Almond_High,Croplands,36.169669,-120.201004,1.0,1.3000001,0.7460636892627982,7.364753124999999,0.2989272229166667,1.2174083991666669,-0.1372787721132651,0.9905324521322229,0.5468085190716835,0.12153756543364903,0.5048383297635006,-0.5468085190716835,2,0.4068353601510081,0.6080192283265087,0.625570968737534,0.0040434977826966706,2
11,Almond_High,2016-12-29,Almond_High,Croplands,36.169669,-120.201004,1.1,1.9,0.6345462802719719,7.125991666666668,0.2821633208333333,1.0897363956666668,-0.0172133561558352,0.9998518392091162,0.5135480901957235,0.052895301950514305,0.500256317689764,-0.5135480901957235,2,0.4812037332856458,0.5745900235029031,0.48485051379862143,0.08298220596594202,2
12,Almond_High,2017-01-06,Almond_High,Croplands,36.169669,-120.201004,1.2,0.6,0.7745127715090868,5.961993395833335,0.2252230208333333,0.9938399749791664,0.1031016974474348,0.9946708199115212,0.43214628210159756,0.2746317827272224,0.7668022796897083,-0.43214628210159756,2,0.39937007801657287,0.17537343082489026,0.7216953374633295,-0.0030985176549913843,2
