row_id,station,date,group,landcover,latitude,longitude,openet,eto,y,t_avg,vpd,ws,doy_sin,doy_cos,correction,spread,distance,gain,inner_fold,correction_20260713,correction_20260714,correction_20260715,predicted_gain,outer_fold
0,Almond_High,2016-10-18,Almond_High,Croplands,36.169669,-120.201004,2.8,4.7000003,3.2692028299273965,15.92115416666667,0.8792485312499999,1.981040947125,-0.9510565162951536,0.3090169943749472,-0.7634669155171099,0.05293833477632269,0.5508955567505203,-0.7634669155171099,2,-0.774793483900438,-0.7057820115372908,-0.8098252511136008,0.028015952493370924,3
1,Almond_High,2016-10-19,Almond_High,Croplands,36.169669,-120.201004,2.7,4.1,3.3010889439100146,17.11445833333333,1.1666514708333335,1.650064305041666,-0.9455963874271428,0.3253420847119795,-0.6170710481089609,0.13951646202952467,0.49602783147993523,-0.617071048108961,2,-0.6800454435531131,-0.4571684606702761,-0.7139992401034931,0.021336271936931314,3
2,Almond_High,2016-10-26,Almond_High,Croplands,36.169669,-120.201004,2.6,3.7,3.4350545255037304,19.530833333333337,1.3863679250000005,1.0243062465624997,-0.8996308696522434,0.4366512319560638,-0.23659803598253593,0.2553283399057241,0.3615249188062321,-0.23659803598253593,2,-0.41039763540508734,0.05654878937864699,-0.3559452619211675,-0.0047228946203357255,3
3,Almond_High,2016-11-03,Almond_High,Croplands,36.169669,-120.201004,1.9,2.9,2.334877953351536,14.920789583333333,0.4930906729166667,0.9247025995833332,-0.8311706263658079,0.5560174366570446,-0.0965900842247045,0.14386306211974711,0.4075073096894036,-0.0965900842247045,2,0.013765372355351135,-0.044237186436736256,-0.2592984385927284,-0.0047228946203357255,3
4,Almond_High,2016-11-11,Almond_High,Croplands,36.169669,-120.201004,2.5,2.2,2.7000762496688107,19.603416666666664,1.1845941458333331,1.089986917208333,-0.7469720876965551,0.6648553979642867,0.09928831106059888,0.2247707548702158,0.5723949205146075,0.09928831106059888,2,0.3571473262152698,-0.004078753900193771,-0.055203639133279386,-0.0047228946203357255,3
5,Almond_High,2016-11-12,Almond_High,Croplands,36.169669,-120.201004,1.9,2.0,2.7264139166428487,18.873187500000004,0.8960911145833333,1.1228501896875,-0.7354170229639858,0.6776147890466887,0.12310435891486245,0.1285310848329383,0.4149331791685773,0.12310435891486249,2,0.26328639970193285,0.09522691866932081,0.010799758373333718,-0.0047228946203357255,3
6,Almond_High,2016-11-19,Almond_High,Croplands,36.169669,-120.201004,1.5,2.2,2.7975236141092656,16.410229166666667,1.0027266416666667,2.169221181020833,-0.6486295610349818,0.7611042586607742,0.2229914391298382,0.1696446224547952,0.47312630634835634,0.2229914391298382,2,0.4001527382195454,0.20679658588830285,0.06202499328166633,-0.0047228946203357255,3
7,Almond_High,2016-11-27,Almond_High,Croplands,36.169669,-120.201004,0.6,3.3,2.3380649992034033,10.393670833333331,0.3336782104166667,1.2914638640833334,-0.5380051715382992,0.8429415373547832,0.10786944457397996,0.1258500066872732,0.40273145180539405,0.10786944457397984,2,0.0477017343661042,0.02339715986235616,0.25250943949347954,-0.0047228946203357255,3
8,Almond_High,2016-12-13,Almond_High,Croplands,36.169669,-120.201004,0.8,0.7,0.6193984978949034,12.30406666666667,0.3672009604166666,0.7228942865000001,-0.2884824328806098,0.9574851883550388,0.07060673946310296,0.15631912643731014,0.3091133578788245,-0.07060673946310297,2,0.026323980375048905,-0.05879378023458395,0.24429001824884394,-0.0047228946203357255,3
9,Almond_High,2016-12-14,Almond_High,Croplands,36.169669,-120.201004,1.0,1.2,0.4734243753850046,13.690118750000003,0.4505191416666665,1.2998963814166666,-0.2719581575341052,0.9623090774541488,0.0840079204100545,0.035903516313138685,0.341055196136387,-0.08400792041005445,2,0.12371889903955846,0.05384024820984487,0.07446461398076018,-0.0047228946203357255,3
