row_id,station,date,group,landcover,latitude,longitude,openet,eto,y,t_avg,vpd,ws,doy_sin,doy_cos,correction,spread,distance,gain,inner_fold,correction_20260713,correction_20260714,correction_20260715,predicted_gain,outer_fold
0,Almond_High,2016-10-18,Almond_High,Croplands,36.169669,-120.201004,2.8,4.7000003,3.2692028299273965,15.92115416666667,0.8792485312499999,1.981040947125,-0.9510565162951536,0.3090169943749472,-0.7163344664783319,0.06222678842298401,0.6143655882700921,-0.7163344664783318,0,-0.729413596331272,-0.6486076850017011,-0.7709821181020226,0.05658427804249898,6
1,Almond_High,2016-10-19,Almond_High,Croplands,36.169669,-120.201004,2.7,4.1,3.3010889439100146,17.11445833333333,1.1666514708333335,1.650064305041666,-0.9455963874271428,0.3253420847119795,-0.533267527577619,0.002730007229927137,0.6824901237801464,-0.5332675275776189,0,-0.5331570483211945,-0.5360510973225656,-0.530594437089097,-0.06883497897253536,6
2,Almond_High,2016-10-26,Almond_High,Croplands,36.169669,-120.201004,2.6,3.7,3.4350545255037304,19.530833333333337,1.3863679250000005,1.0243062465624997,-0.8996308696522434,0.4366512319560638,-0.18342391958242502,0.27516336616688736,0.8529231596894649,-0.183423919582425,0,-0.4405307005254116,-0.2165398071916601,0.10679874896979669,-0.06288132570678902,6
3,Almond_High,2016-11-03,Almond_High,Croplands,36.169669,-120.201004,1.9,2.9,2.334877953351536,14.920789583333333,0.4930906729166667,0.9247025995833332,-0.8311706263658079,0.5560174366570446,-0.011858136510420688,0.020876630784089918,0.49410839798892586,-0.01185813651042067,0,0.01032703330224416,-0.014783874217090986,-0.031117568616415237,0.028485844751857867,6
4,Almond_High,2016-11-11,Almond_High,Croplands,36.169669,-120.201004,2.5,2.2,2.7000762496688107,19.603416666666664,1.1845941458333331,1.089986917208333,-0.7469720876965551,0.6648553979642867,-0.026237517427474637,0.3286518654013234,0.8938330342759618,-0.026237517427474627,0,-0.007377114727078415,-0.3639134537678684,0.2925780162125229,-0.042191786515224025,6
5,Almond_High,2016-11-12,Almond_High,Croplands,36.169669,-120.201004,1.9,2.0,2.7264139166428487,18.873187500000004,0.8960911145833333,1.1228501896875,-0.7354170229639858,0.6776147890466887,-0.010184920633815172,0.22385512358451987,0.6379163426680027,-0.010184920633815153,0,0.11941283958170107,-0.26867022712551436,0.11870262564236778,-0.042191786515224025,6
6,Almond_High,2016-11-19,Almond_High,Croplands,36.169669,-120.201004,1.5,2.2,2.7975236141092656,16.410229166666667,1.0027266416666667,2.169221181020833,-0.6486295610349818,0.7611042586607742,-0.08548260800796881,0.15879154536315387,0.7352447338091646,-0.0854826080079687,0,0.08991984659015528,-0.21944655322906093,-0.12692111738500075,-0.027584572772200066,6
7,Almond_High,2016-11-27,Almond_High,Croplands,36.169669,-120.201004,0.6,3.3,2.3380649992034033,10.393670833333331,0.3336782104166667,1.2914638640833334,-0.5380051715382992,0.8429415373547832,-0.02533029628461352,0.12187650797198132,0.5087568280794724,-0.025330296284613585,0,-0.09737156371609212,0.11538716181273756,-0.094006486950486,-0.017115950835930777,6
8,Almond_High,2016-12-13,Almond_High,Croplands,36.169669,-120.201004,0.8,0.7,0.6193984978949034,12.30406666666667,0.3672009604166666,0.7228942865000001,-0.2884824328806098,0.9574851883550388,0.14472615986506895,0.166891169101781,0.4155521263790386,-0.14472615986506898,0,0.2716423568306213,-0.04431805064849709,0.20685417341308265,0.01972063107082288,6
9,Almond_High,2016-12-14,Almond_High,Croplands,36.169669,-120.201004,1.0,1.2,0.4734243753850046,13.690118750000003,0.4505191416666665,1.2998963814166666,-0.2719581575341052,0.9623090774541488,0.02954930130453363,0.145188161560729,0.493889413431131,-0.029549301304533593,0,0.04825162743124878,-0.12408377159325829,0.1644800480756104,0.01972063107082288,6
10,Almond_High,2016-12-22,Almond_High,Croplands,36.169669,-120.201004,1.0,1.3000001,0.7460636892627982,7.364753124999999,0.2989272229166667,1.2174083991666669,-0.1372787721132651,0.9905324521322229,-0.023310045421302977,0.18095414286323788,0.4461791542430471,0.023310045421302966,0,-0.005553553497326391,-0.21248785340517867,0.14811127063859614,0.01972063107082288,6
