row_id,station,date,group,landcover,latitude,longitude,openet,eto,y,t_avg,vpd,ws,doy_sin,doy_cos,correction,spread,distance,gain,inner_fold,correction_20260713,correction_20260714,correction_20260715,predicted_gain,outer_fold
193,Almond_Low,2016-10-18,Almond_Low,Croplands,36.946608,-120.10237,1.9,4.7000003,2.585293774850289,15.660858437500002,0.6259611645833334,2.0131857102604167,-0.9510565162951536,0.3090169943749472,-0.5575325767929568,0.12309797827421255,0.7015633875253615,-0.5575325767929566,2,-0.6975928917180821,-0.5084891625866628,-0.4665156760741255,-0.11493357448206297,8
194,Almond_Low,2016-10-19,Almond_Low,Croplands,36.946608,-120.10237,2.3,4.1,2.7369247965399808,15.259315229166663,0.6104710395833334,0.8990852083333333,-0.9455963874271428,0.3253420847119795,-0.3066810096881816,0.17726542478931884,0.6506149209342893,-0.30668100968818157,2,-0.4159143402177726,-0.1021507344615235,-0.40197795438524886,-0.12473128560402552,8
195,Almond_Low,2016-10-26,Almond_Low,Croplands,36.946608,-120.10237,1.6,3.7,2.569978604237418,20.002721729166662,1.1841408520833332,0.7715305,-0.8996308696522434,0.4366512319560638,0.03971161574552229,0.12797165596574261,0.5942039853430803,0.03971161574552229,2,-0.07896271946463004,0.022798889236339603,0.1752986774648573,-0.06216439045603756,8
196,Almond_Low,2017-02-23,Almond_Low,Croplands,36.946608,-120.10237,1.7,1.8000001,1.3629244461188084,6.962118604166669,0.3530215833333334,1.7503499583333335,0.8013610881746766,0.5981809144059164,-0.43679173950024097,0.10607214810630283,0.6137799576905266,0.2373593682621422,2,-0.34176431062955226,-0.4173828013764176,-0.5512281064947532,-0.04514984649133888,8
197,Almond_Low,2017-02-24,Almond_Low,Croplands,36.946608,-120.10237,1.6,4.3,1.441027886957699,6.832306312499997,0.4216969729166668,0.8337975833333333,0.8115390590073611,0.5842981736283683,-0.3194283929858854,0.19167485885281688,0.9222067771026528,-0.0014841669012830017,2,-0.3344246877509006,-0.12069587402301087,-0.5031646171837447,-0.10279330834535708,8
198,Almond_Low,2017-03-03,Almond_Low,Croplands,36.946608,-120.10237,1.7,5.8,1.4444377984533388,12.528973958333331,0.5798017854166666,0.7219932291666665,0.8758917051442429,0.4825077417612184,-0.10481169174453048,0.07202884213055535,1.1850091014904507,0.10481169174453048,2,-0.17578098292210204,-0.03176810739300456,-0.10688598491848482,-0.029650389057317594,8
199,Almond_Low,2017-03-04,Almond_Low,Croplands,36.946608,-120.10237,2.3,5.7000003,1.3813069002818632,12.823029291666666,0.5010542187499999,1.1469878958333335,0.8840675099433636,0.4673592171580022,-0.26287022165763896,0.10162495947501383,0.9997792289308725,0.26287022165763896,2,-0.33118761343196024,-0.1460847572619397,-0.31133829427901694,-0.1051075889987472,8
200,Almond_Low,2017-03-11,Almond_Low,Croplands,36.946608,-120.10237,2.6,1.7,2.103030710597184,17.243319291666666,0.5108568541666666,0.9324155000000002,0.9338372288229252,0.3576982388331254,-0.028487127906942838,0.29353834031006676,0.6873480426337115,0.028487127906942855,2,0.16036975012281737,-0.36666660168399123,0.12083546784034535,0.0011422859757373581,8
201,Almond_Low,2017-03-12,Almond_Low,Croplands,36.946608,-120.10237,3.2,1.9,2.3301763400261533,16.882735375000006,0.61401196875,0.9004727291666669,0.9398560579418954,0.3415707691678556,-0.24362436657779873,0.2874989359134494,0.8549880204892674,0.24362436657779873,2,-0.10230279346118293,-0.5744327994453697,-0.05413750682684357,0.011774362871288874,8
202,Almond_Low,2017-03-27,Almond_Low,Croplands,36.946608,-120.10237,3.5,4.2000003,5.641309009561009,13.85679475,0.4252717333333333,2.6972626458333337,0.995918996147179,0.0902516100310411,-0.6900133824605805,0.11121170909575083,0.6586597267756287,-0.6900133824605805,2,-0.6469607290727016,-0.81631516437756,-0.6067642539314798,-0.11493357448206297,8
