row_id,station,date,group,landcover,latitude,longitude,openet,eto,y,t_avg,vpd,ws,doy_sin,doy_cos,vp_kpa,vpd_kpa,es_kpa,t_max_c,valid,failed_rules
893,SLM001,2015-05-01,SLM001,Croplands,38.289,-121.118,4.7,6.3,4.549726396849113,18.770277777777775,2.402083333333333,1.5454166666666669,0.8717063187093218,-0.4900286664290592,-0.1669248568128162,2.402083333333333,2.235158476520517,24.24333333333333,False,actual_vapor_pressure;vpd_physical
894,SLM001,2015-05-08,SLM001,Croplands,38.289,-121.118,3.2,4.6,1.6690912357311063,13.334861111111111,1.211666666666667,1.8275,0.8064799463209448,-0.5912614448635781,0.3513516169846997,1.211666666666667,1.5630182836513666,17.773333333333333,True,
895,SLM001,2015-05-09,SLM001,Croplands,38.289,-121.118,4.1,5.7000003,2.6189476574644015,14.692916666666669,1.3037500000000002,1.5333333333333332,0.7961828637826158,-0.6050560696488488,0.4150288699308029,1.3037500000000002,1.718778869930803,20.133333333333336,True,
896,SLM001,2015-05-24,SLM001,Croplands,38.289,-121.118,4.1,6.0,3.6306371486793183,16.470972222222223,1.6208333333333336,1.830833333333333,0.6152845999633276,-0.7883050558305255,0.3097278413352926,1.6208333333333336,1.9305611746686264,22.626666666666665,True,
897,SLM001,2015-05-25,SLM001,Croplands,38.289,-121.118,4.6,6.0,3.5025832783563464,15.583888888888891,1.4025,1.7870833333333334,0.6016240632249226,-0.7987793728863649,0.4195820501639056,1.4025,1.822082050163906,21.67333333333333,True,
898,SLM001,2015-06-02,SLM001,Croplands,38.289,-121.118,4.5,6.1,3.842616560017399,16.271805555555556,1.1379166666666665,1.475833333333333,0.48627270710869,-0.8738071036110808,0.7567999543981067,1.1379166666666665,1.8947166210647732,21.63,True,
899,SLM001,2015-06-18,SLM001,Croplands,38.289,-121.118,5.7,8.1,4.735038109310259,17.314305555555556,1.8795833333333327,1.8129166666666665,0.2303056702306122,-0.973118337233262,0.152928800866981,1.8795833333333327,2.0325121342003145,22.84,True,
900,SLM001,2015-06-25,SLM001,Croplands,38.289,-121.118,5.5,8.1,5.496776152883816,21.295972222222225,2.3675,1.3233333333333337,0.1116590071216951,-0.993746580436178,0.2571988637227503,2.3675,2.6246988637227497,28.34666666666667,True,
901,SLM001,2015-06-26,SLM001,Croplands,38.289,-121.118,5.7,8.400001,6.2938914506085,21.06430555555556,2.5070833333333327,1.6441666666666668,0.0945367498171991,-0.9955213724144752,0.07621780950934,2.5070833333333327,2.5833011428426738,28.013333333333332,True,
902,SLM001,2015-07-03,SLM001,Croplands,38.289,-121.118,4.9,7.2000003,5.938321314025758,20.439722222222223,1.9575,1.6475,-0.0258184402271323,-0.9996666485105112,0.4938414901204909,1.9575,2.45134149012049,25.84666666666667,True,
903,SLM001,2015-07-04,SLM001,Croplands,38.289,-121.118,5.8,8.3,6.291620891688661,20.86847222222222,1.846666666666667,1.7254166666666666,-0.0430222330045303,-0.99907411510223,0.6950693900946447,1.846666666666667,2.541736056761311,27.37,True,
904,SLM001,2015-07-11,SLM001,Croplands,38.289,-121.118,4.7,5.9,4.760672461881289,17.414166666666667,1.1729166666666664,1.5970833333333336,-0.1628070129385164,-0.9866579328916572,0.8581885324107374,1.1729166666666664,2.0311051990774045,22.45333333333333,True,
905,SLM001,2015-07-19,SLM001,Croplands,38.289,-121.118,4.7,7.6,5.157523128008545,20.718472222222218,1.9266666666666663,1.4704166666666667,-0.2967128192734901,-0.9549667548552552,0.5782355050438432,1.9266666666666663,2.5049021717105098,25.78,True,
906,SLM001,2015-07-20,SLM001,Croplands,38.289,-121.118,4.8,7.9,5.129027463123781,22.62319444444444,2.0775,1.755,-0.3131070409358267,-0.9497178427914316,0.7160194903784801,2.0775,2.7935194903784804,27.176666666666662,True,
907,SLM001,2015-07-27,SLM001,Croplands,38.289,-121.118,4.1,7.9,5.3124729950827065,19.034583333333337,2.0308333333333333,1.7716666666666665,-0.4250003399695539,-0.9051931898913976,0.2447435469292073,2.0308333333333333,2.27557688026254,24.98333333333333,True,
908,SLM001,2015-07-28,SLM001,Croplands,38.289,-121.118,4.9,8.0,4.839815402101994,19.954722222222227,2.4283333333333337,1.0804166666666666,-0.4405187843504952,-0.8977433935342336,0.0026297874475433,2.4283333333333337,2.4309631207808766,27.0,True,
909,SLM001,2015-08-05,SLM001,Croplands,38.289,-121.118,4.1,6.2000003,4.53797179736603,17.94388888888889,1.4087500000000002,1.0783333333333334,-0.5595892624101763,-0.828770087174504,0.7110902698281847,1.4087500000000002,2.1198402698281837,23.58333333333333,True,
910,SLM001,2015-08-12,SLM001,Croplands,38.289,-121.118,4.5,6.5,4.931502814557232,17.508333333333333,1.492916666666667,1.3733333333333333,-0.655156357209085,-0.7554933140726804,0.5579748476604033,1.492916666666667,2.0508915143270703,22.80333333333333,True,
911,SLM001,2015-08-13,SLM001,Croplands,38.289,-121.118,4.7,6.6,4.811787191308,17.97444444444444,1.394583333333333,1.4883333333333333,-0.6680638642135333,-0.7441039398713608,0.714315721226049,1.394583333333333,2.1088990545593824,23.31,True,
912,SLM001,2015-08-20,SLM001,Croplands,38.289,-121.118,4.3,6.0,3.9475971771230784,17.095972222222226,1.0929166666666663,1.2920833333333333,-0.7526668275320083,-0.6584015846980489,0.9132299967666094,1.0929166666666663,2.0061466634332756,23.03,True,
913,SLM001,2015-08-21,SLM001,Croplands,38.289,-121.118,4.2,5.8,3.887535415155409,17.470555555555556,1.1266666666666667,1.2204166666666667,-0.7638886127905429,-0.64534811322955,0.9292456949293794,1.1266666666666667,2.0559123615960457,23.743333333333336,True,
914,SLM001,2015-08-29,SLM001,Croplands,38.289,-121.118,2.5,4.9,3.2941465978025404,19.19250000000001,1.2845833333333336,1.61625,-0.8452490573530634,-0.5343725582809785,0.9728904005289962,1.2845833333333336,2.257473733862329,23.41333333333333,True,
915,SLM001,2015-09-05,SLM001,Croplands,38.289,-121.118,2.9,5.3,2.9994020238225336,14.28263888888889,1.4770833333333335,1.8429166666666672,-0.9033558023246842,-0.4288919379124841,0.2027168161949331,1.4770833333333335,1.6798001495282666,20.15333333333333,True,
916,SLM001,2015-09-06,SLM001,Croplands,38.289,-121.118,2.8,4.9,2.650908409367726,14.753888888888891,1.7983333333333331,1.0679166666666664,-0.9106046300942162,-0.4132786077829044,-0.0386474869858431,1.7983333333333331,1.7596858463474898,21.73333333333333,False,actual_vapor_pressure;vpd_physical
917,SLM001,2015-09-21,SLM001,Croplands,38.289,-121.118,3.2,5.7000003,3.132613710700753,18.266388888888887,2.4475,1.2304166666666667,-0.9859481499638304,-0.1670516255021195,-0.2424841260289497,2.4475,2.2050158739710497,26.036666666666665,False,actual_vapor_pressure;vpd_physical
918,SLM001,2015-09-22,SLM001,Croplands,38.289,-121.118,3.2,5.3,3.0846712122924704,16.10569444444445,1.5737499999999998,1.5108333333333333,-0.9886775902323404,-0.1500553983446526,0.3115092696318316,1.5737499999999998,1.885259269631832,22.20333333333333,True,
919,SLM001,2015-10-07,SLM001,Croplands,38.289,-121.118,2.2,3.8,1.1675538459214414,16.886944444444445,1.20375,0.9095833333333334,-0.994217906893952,0.107381346664163,0.7663645017926789,1.20375,1.9701145017926789,22.126666666666665,True,
920,SLM001,2015-10-16,SLM001,Croplands,38.289,-121.118,2.5,3.3,1.8999319296921724,18.417777777777783,1.5250000000000004,1.243333333333333,-0.965739937654855,0.2595117970697994,0.6318898439663677,1.5250000000000004,2.156889843966367,23.38,True,
921,SLM001,2015-10-31,SLM001,Croplands,38.289,-121.118,1.8,3.4,0.4418391118383616,14.852638888888889,1.31875,1.4541666666666668,-0.867456354729597,0.4975132889071803,0.4291549650253639,1.31875,1.7479049650253635,21.37,True,
922,SLM001,2015-11-16,SLM001,Croplands,38.289,-121.118,1.0,2.3,1.137124850208144,7.576944444444443,0.7533333333333334,3.7366666666666655,-0.6994583270516471,0.7146733860429608,0.2985266010725088,0.7533333333333334,1.051859934405842,10.836666666666664,True,
923,SLM001,2015-12-26,SLM001,Croplands,38.289,-121.118,0.5,1.2,0.7543001531975974,4.206944444444445,0.4520833333333333,2.2745833333333336,-0.0859647987374467,0.9962981749346076,0.3813124961108722,0.4520833333333333,0.8333958294442056,7.833333333333332,True,
924,SLM001,2016-02-12,SLM001,Croplands,38.289,-121.118,0.8,1.6,0.9365172051003802,11.832638888888884,0.46625,1.1987500000000002,0.6744436188329455,0.7383263540031065,0.9530318207392368,0.46625,1.4192818207392366,17.043333333333333,True,
925,SLM001,2016-03-15,SLM001,Croplands,38.289,-121.118,1.9,2.7,2.3167650843079164,10.09659722222222,0.5666666666666668,2.1420833333333333,0.9611297838723007,0.2760969730974688,0.6886808175712508,0.5666666666666668,1.255347484237917,14.08,True,
926,SLM001,2016-03-16,SLM001,Croplands,38.289,-121.118,2.9,2.9,1.7511624125354657,11.03722222222222,0.55125,1.0566666666666666,0.9657399376548548,0.2595117970697999,0.7973039784266778,0.55125,1.3485539784266771,15.94,True,
927,SLM001,2016-03-23,SLM001,Croplands,38.289,-121.118,2.1,3.4,2.1725794853575233,10.40152777777778,0.6383333333333332,1.6033333333333333,0.989932495087353,0.141540295217043,0.6468262902106091,0.6383333333333332,1.2851596235439424,14.65,True,
928,SLM001,2016-04-01,SLM001,Croplands,38.289,-121.118,2.7,3.6000001000000004,1.2903833646224248,12.49138888888889,0.6541666666666666,1.1775,0.999916658654738,-0.0129102960750088,0.8254451352459807,0.6541666666666666,1.479611801912648,17.493333333333332,True,
929,SLM001,2016-04-08,SLM001,Croplands,38.289,-121.118,2.2,3.5,1.9063565621481855,14.738194444444444,0.5983333333333333,1.7641666666666664,0.9911140639934548,-0.1330147065341959,1.095970059348933,0.5983333333333333,1.6943033926822662,18.27,True,
930,SLM001,2016-04-16,SLM001,Croplands,38.289,-121.118,4.0,5.1,2.3673419267412696,13.071944444444444,1.0166666666666664,1.2854166666666664,0.9634705485641488,-0.2678143051621742,0.5366751090133057,1.0166666666666664,1.553341775679973,18.8,True,
931,SLM001,2016-04-17,SLM001,Croplands,38.289,-121.118,3.9,4.7000003,2.0614825761594298,15.854861111111108,1.2133333333333334,1.2795833333333333,0.9587178169872964,-0.2843591872810034,0.6343427910712756,1.2133333333333334,1.8476761244046085,20.83333333333333,True,
932,SLM001,2016-04-24,SLM001,Croplands,38.289,-121.118,3.6,4.3,3.45931469743223,12.994861111111112,0.6383333333333333,1.997083333333333,0.9175836260593936,-0.3975428142825559,0.8760880084767498,0.6383333333333333,1.5144213418100831,16.80666666666667,True,
933,SLM001,2016-04-25,SLM001,Croplands,38.289,-121.118,3.8,5.0,3.068230156002723,10.457916666666666,0.83875,2.2645833333333334,0.9106046300942164,-0.4132786077829042,0.4506381046822165,0.83875,1.2893881046822169,14.756666666666666,True,
934,SLM001,2016-05-02,SLM001,Croplands,38.289,-121.118,4.0,5.1,3.69929419691325,15.412638888888884,1.1983333333333333,1.3241666666666667,0.854322169749827,-0.5197438121555155,0.6022806271248946,1.1983333333333333,1.800613960458228,20.963333333333328,True,
935,SLM001,2016-05-11,SLM001,Croplands,38.289,-121.118,4.9,5.7000003,3.779702396551391,16.45875,1.2358333333333331,1.0229166666666667,0.7638886127905428,-0.6453481132295501,0.6935006898763051,1.2358333333333331,1.9293340232096383,22.48,True,
936,SLM001,2016-05-18,SLM001,Croplands,38.289,-121.118,4.9,7.8,3.8847291002100586,18.601666666666674,1.915,1.3579166666666669,0.6807734094770161,-0.7324940716135789,0.3038733469832877,1.915,2.218873346983288,24.24000000000001,True,
937,SLM001,2016-05-19,SLM001,Croplands,38.289,-121.118,5.0,6.1,3.971675345540697,15.202083333333334,1.1829166666666668,2.2616666666666663,0.6680638642135335,-0.7441039398713607,0.5663588285160176,1.1829166666666668,1.749275495182684,19.146666666666665,True,
938,SLM001,2016-05-26,SLM001,Croplands,38.289,-121.118,4.3,6.1,3.785263229550428,15.380277777777776,1.0133333333333334,1.4545833333333336,0.5737722679043246,-0.8190148866680801,0.7920583489293641,1.0133333333333334,1.8053916822626976,21.433333333333337,True,
939,SLM001,2016-05-27,SLM001,Croplands,38.289,-121.118,4.9,6.2000003,4.178048896592238,16.384583333333335,1.4183333333333332,1.44375,0.5595892624101765,-0.8287700871745037,0.5108056252911922,1.4183333333333332,1.929138958624525,22.39333333333333,True,
940,SLM001,2016-06-11,SLM001,Croplands,38.289,-121.118,5.3,6.4,5.061308834539209,16.12875,1.5966666666666671,1.6425000000000003,0.3294084822245304,-0.9441875088341992,0.2956923923110817,1.5966666666666671,1.8923590589777488,21.206666666666667,True,
941,SLM001,2016-06-19,SLM001,Croplands,38.289,-121.118,4.7,6.4,5.5793458769012485,17.545694444444443,1.7720833333333337,1.5095833333333333,0.1966728897935764,-0.980469160361632,0.3131453160127539,1.7720833333333337,2.085228649346087,23.53,True,
942,SLM001,2016-06-20,SLM001,Croplands,38.289,-121.118,4.9,7.5,5.974858236933264,17.736250000000005,2.0975,1.5225,0.1797665857255624,-0.9837092937736096,0.0102636723497711,2.0975,2.107763672349771,24.16333333333333,True,
943,SLM001,2016-06-27,SLM001,Croplands,38.289,-121.118,5.5,7.8,6.816620439813738,21.10388888888889,2.4325,1.559583333333333,0.060213277365793,-0.9981855344718586,0.1730386394510565,2.4325,2.6055386394510567,27.77666666666667,True,
944,SLM001,2016-06-28,SLM001,Croplands,38.289,-121.118,5.7,8.5,6.20454398680126,20.99694444444445,2.289166666666667,1.2666666666666666,0.0430222330045305,-0.99907411510223,0.3001094509766128,2.289166666666667,2.5892761176432795,28.05666666666667,True,
945,SLM001,2016-07-05,SLM001,Croplands,38.289,-121.118,5.1,6.6,5.230821243033192,16.408055555555556,1.0658333333333332,1.5095833333333335,-0.0773864792334632,-0.9970011699250152,0.8485684614864942,1.0658333333333332,1.914401794819828,22.0,True,
946,SLM001,2016-07-06,SLM001,Croplands,38.289,-121.118,4.9,6.6,5.337619355622664,16.425,1.1525,1.5741666666666665,-0.0945367498171993,-0.9955213724144752,0.7657177013169539,1.1525,1.918217701316954,22.37,True,
947,SLM001,2016-07-13,SLM001,Croplands,38.289,-121.118,5.0,7.6,6.355588872783346,19.306666666666672,2.056666666666667,1.3629166666666668,-0.2135209154397959,-0.9769384927771816,0.2709991802745637,2.056666666666667,2.3276658469412306,25.513333333333332,True,
948,SLM001,2016-07-14,SLM001,Croplands,38.289,-121.118,5.4,7.9,6.263783100185707,20.307777777777773,2.4241666666666664,1.2070833333333335,-0.2303056702306119,-0.973118337233262,0.0486276986685666,2.4241666666666664,2.472794365335233,26.73333333333333,True,
949,SLM001,2016-07-21,SLM001,Croplands,38.289,-121.118,5.1,6.8,5.534956060703981,16.664722222222224,1.6375,1.5066666666666666,-0.3456123126707333,-0.9383773917408642,0.3152665225352736,1.6375,1.9527665225352733,22.47,True,
950,SLM001,2016-07-22,SLM001,Croplands,38.289,-121.118,4.8,7.5,5.498965396858346,17.705694444444443,1.75375,1.3570833333333334,-0.3617137307297674,-0.9322892131745134,0.3603172202185195,1.75375,2.11406722021852,24.34666666666667,True,
951,SLM001,2016-08-06,SLM001,Croplands,38.289,-121.118,4.9,6.2000003,4.177755718134904,16.498611111111117,1.175,1.29625,-0.5877852522924734,-0.8090169943749472,0.7728203946749188,1.175,1.9478203946749189,22.98,True,
952,SLM001,2016-08-07,SLM001,Croplands,38.289,-121.118,4.2,6.2000003,4.213717515566197,16.64819444444445,1.2924999999999998,1.3816666666666668,-0.6016240632249227,-0.7987793728863648,0.6744450835635272,1.2924999999999998,1.9669450835635267,23.286666666666665,True,
953,SLM001,2016-08-14,SLM001,Croplands,38.289,-121.118,4.8,7.2000003,5.006198239909005,19.690694444444443,2.3475000000000006,1.3295833333333331,-0.6932812268869771,-0.7206671495538615,0.03312864462208,2.3475000000000006,2.38062864462208,26.32,True,
954,SLM001,2016-08-15,SLM001,Croplands,38.289,-121.118,5.3,6.6,3.7352424244325513,18.11986111111111,1.6641666666666668,1.2875,-0.7055836101071774,-0.7086266782644601,0.475230980925225,1.6641666666666668,2.139397647591891,24.616666666666664,True,
955,SLM001,2016-09-07,SLM001,Croplands,38.289,-121.118,3.9,5.9,3.2662002185688186,17.867916666666673,1.877916666666667,1.15,-0.9242907221930934,-0.3816892202666586,0.2605582441763058,1.877916666666667,2.1384749108429726,24.736666666666665,True,
956,SLM001,2016-09-08,SLM001,Croplands,38.289,-121.118,3.5,5.9,3.1789372769641133,17.437361111111112,1.3304166666666668,1.4320833333333332,-0.9307239310379792,-0.3657225234972692,0.7141889374590128,1.3304166666666668,2.0446056041256795,23.38,True,
957,SLM001,2016-09-15,SLM001,Croplands,38.289,-121.118,3.1,4.8,2.447906109380578,15.551666666666666,1.2412499999999995,0.9870833333333334,-0.9679377830240642,-0.2511900638848195,0.5906414222150623,1.2412499999999995,1.8318914222150624,21.7,True,
958,SLM001,2016-09-23,SLM001,Croplands,38.289,-121.118,2.9,5.1,2.1683774321930143,13.575833333333335,1.2687500000000005,1.71125,-0.9932568492674144,-0.1159345995955006,0.3377000133660004,1.2687500000000005,1.6064500133660002,19.2,True,
959,SLM001,2016-09-24,SLM001,Croplands,38.289,-121.118,2.9,5.5,1.517424781276744,15.771388888888884,1.455,1.0145833333333336,-0.9951053111006974,-0.0988201387328721,0.4055032282345712,1.455,1.8605032282345717,22.94,True,
960,SLM001,2016-10-02,SLM001,Croplands,38.289,-121.118,2.6,3.5,1.231510812489752,12.482083333333335,0.6829166666666665,1.9841666666666669,-0.9992500112396836,0.0387222808921739,0.7868259438236476,0.6829166666666665,1.4697426104903144,16.286666666666665,True,
961,SLM001,2017-03-02,SLM001,Croplands,38.289,-121.118,1.4,2.1000001,1.0965808058917983,9.065555555555555,0.5350000000000001,1.2054166666666666,0.8674563547295968,0.4975132889071806,0.6468314142813102,0.5350000000000001,1.1818314142813098,14.296666666666669,True,
962,SLM001,2017-03-03,SLM001,Croplands,38.289,-121.118,2.0,2.3,0.953837904964118,9.431805555555558,0.4908333333333332,0.9466666666666668,0.8758917051442429,0.4825077417612184,0.7174505328586848,0.4908333333333332,1.208283866192018,14.37,True,
963,SLM001,2017-04-03,SLM001,Croplands,38.289,-121.118,2.7,4.8,1.9528814898248088,11.997500000000002,1.0454166666666669,2.4883333333333333,0.9995462806873572,-0.0301203048469081,0.382469750330364,1.0454166666666669,1.4278864169970304,16.62,True,
964,SLM001,2017-04-04,SLM001,Croplands,38.289,-121.118,2.7,3.4,1.9508874725583067,13.295694444444443,0.9404166666666668,1.0566666666666669,0.9988797155850336,-0.0473213883224318,0.6148882615318636,0.9404166666666668,1.5553049281985307,17.706666666666667,True,
965,SLM001,2017-04-27,SLM001,Croplands,38.289,-121.118,4.0,4.3,2.9878912360284526,13.583055555555555,0.7791666666666667,2.1066666666666665,0.9033558023246844,-0.4288919379124835,0.7948320341585531,0.7791666666666667,1.5739987008252196,16.893333333333334,True,
966,SLM001,2017-04-28,SLM001,Croplands,38.289,-121.118,4.2,5.9,3.4051082018025807,12.010277777777777,1.1083333333333334,3.9045833333333335,0.895839290734909,-0.4443781781046132,0.3220084759044263,1.1083333333333334,1.4303418092377598,16.243333333333332,True,
967,SLM001,2017-05-05,SLM001,Croplands,38.289,-121.118,4.0,4.9,3.070835573363808,14.521388888888886,0.8566666666666666,1.9175,0.835925479418637,-0.548842958284719,0.8229785885234352,0.8566666666666666,1.6796452551901015,19.433333333333337,True,
968,SLM001,2017-05-13,SLM001,Croplands,38.289,-121.118,4.1,5.1,2.720762658463828,10.633055555555558,0.8554166666666666,1.8858333333333333,0.7526668275320084,-0.6584015846980488,0.4522254817053877,0.8554166666666666,1.3076421483720544,14.806666666666668,True,
969,SLM001,2017-05-14,SLM001,Croplands,38.289,-121.118,3.8,5.1,2.598066669350225,11.402499999999998,0.8633333333333334,1.4025000000000003,0.741222010848596,-0.6712599575675313,0.5150943842341024,0.8633333333333334,1.3784277175674362,15.65,True,
970,SLM001,2017-05-22,SLM001,Croplands,38.289,-121.118,4.8,6.8,4.9471792425134185,19.730277777777776,1.9975,1.0191666666666666,0.6420547132365637,-0.766658819300159,0.3744434701313928,1.9975,2.3719434701313933,25.78666666666667,True,
971,SLM001,2017-05-29,SLM001,Croplands,38.289,-121.118,5.1,5.9,3.836934413251965,15.935416666666669,0.8908333333333333,1.3433333333333335,0.545240438540651,-0.8382797052177743,0.9686094832298312,0.8908333333333333,1.8594428165631645,21.75,True,
972,SLM001,2017-05-30,SLM001,Croplands,38.289,-121.118,4.8,5.5,3.639892097863967,14.840694444444445,0.8975,1.8770833333333328,0.5307300481619334,-0.8475409228928311,0.8176075914461941,0.8975,1.7151075914461935,19.723333333333333,True,
973,SLM001,2017-06-06,SLM001,Croplands,38.289,-121.118,6.0,6.7000003,5.131293928760631,16.89375,1.5866666666666671,1.4016666666666673,0.4250003399695541,-0.9051931898913974,0.400736116986618,1.5866666666666671,1.9874027836532848,22.820000000000004,True,
974,SLM001,2017-06-14,SLM001,Croplands,38.289,-121.118,5.3,6.9,5.4361534900534805,17.184722222222227,1.5566666666666664,1.5645833333333332,0.2967128192734907,-0.9549667548552552,0.4821961995011241,1.5566666666666664,2.0388628661677903,23.13,True,
975,SLM001,2017-06-15,SLM001,Croplands,38.289,-121.118,5.8,7.2000003,5.7188079847201205,17.9375,1.7054166666666666,1.7458333333333336,0.2802306751992158,-0.9599326896597448,0.4333465142549709,1.7054166666666666,2.1387631809216368,24.09,True,
976,SLM001,2017-06-22,SLM001,Croplands,38.289,-121.118,5.9,8.7,6.647973082154,24.45583333333333,2.57875,1.2587499999999998,0.1628070129385171,-0.986657932891657,0.5560537696379504,2.57875,3.13480376963795,29.866666666666664,True,
977,SLM001,2017-06-23,SLM001,Croplands,38.289,-121.118,6.5,7.9,6.139755571097868,21.502916666666664,1.87875,1.3783333333333332,0.1457991969198751,-0.9893142039703664,0.7496638758653104,1.87875,2.6284138758653106,27.376666666666665,True,
978,SLM001,2017-06-30,SLM001,Croplands,38.289,-121.118,5.6,7.1,5.521213649567434,18.02208333333333,1.4279166666666665,1.44125,0.025818440227133,-0.9996666485105112,0.7151764637187581,1.4279166666666665,2.143093130385425,25.036666666666665,True,
979,SLM001,2017-07-01,SLM001,Croplands,38.289,-121.118,5.2,6.6,4.481694053720007,17.2475,1.25875,1.2049999999999998,0.0086069968886886,-0.9999629591162656,0.7622219534448109,1.25875,2.0209719534448105,23.07333333333333,True,
980,SLM001,2017-07-08,SLM001,Croplands,38.289,-121.118,5.9,9.400001,6.511845794815336,20.817222222222217,2.6404166666666664,1.342083333333333,-0.1116590071216944,-0.993746580436178,-0.0918932837478674,2.6404166666666664,2.5485233829188,27.29,False,actual_vapor_pressure;vpd_physical
981,SLM001,2017-07-09,SLM001,Croplands,38.289,-121.118,5.7,7.9,5.860522465968236,20.20625,2.563333333333333,1.367916666666667,-0.1287481774525806,-0.99167731989929,-0.1138838388727659,2.563333333333333,2.449449494460568,26.17333333333333,False,actual_vapor_pressure;vpd_physical
982,SLM001,2017-07-16,SLM001,Croplands,38.289,-121.118,5.5,9.2,6.538699985182957,21.81875,2.581681177352084,1.61,-0.2470221804809352,-0.9690098257244064,0.1177603429438258,2.581681177352084,2.6994415202959097,27.64,True,
983,SLM001,2017-07-25,SLM001,Croplands,38.289,-121.118,5.0,6.9,5.359242921529597,18.304166666666667,1.4750000000000003,1.3091666666666666,-0.3935902766564664,-0.9192859697186104,0.6850558429136698,1.4750000000000003,2.16005584291367,24.16,True,
984,SLM001,2017-08-01,SLM001,Croplands,38.289,-121.118,5.3,7.8,4.8501746224083355,21.384305555555557,2.308333333333333,1.0595833333333335,-0.5012418134457756,-0.8653072543632061,0.3487932640595373,2.308333333333333,2.6571265973928706,28.53,True,
985,SLM001,2017-08-09,SLM001,Croplands,38.289,-121.118,5.0,6.3,4.210316224175246,18.33555555555555,1.0954166666666667,1.4633333333333332,-0.6152845999633277,-0.7883050558305253,1.0722867834765215,1.0954166666666667,2.1677034501431884,24.52333333333333,True,
986,SLM001,2017-08-10,SLM001,Croplands,38.289,-121.118,5.1,6.5,4.128116269982391,18.952083333333327,1.16125,1.4058333333333335,-0.6287628145958345,-0.7775971469736268,1.090732315106362,1.16125,2.251982315106362,25.20000000000001,True,
987,SLM001,2017-08-17,SLM001,Croplands,38.289,-121.118,5.0,6.1,4.241279054510272,19.12444444444445,1.2625,1.2912499999999998,-0.7176769136759615,-0.6963762255968726,1.005057925788711,1.2625,2.26755792578871,24.94333333333333,True,
988,SLM001,2017-08-18,SLM001,Croplands,38.289,-121.118,5.1,6.6,3.8359523210242714,19.441527777777775,1.4195833333333336,1.2,-0.7295575540864876,-0.6839194216246105,0.9031988647750674,1.4195833333333336,2.322782198108401,25.956666666666663,True,
989,SLM001,2017-08-26,SLM001,Croplands,38.289,-121.118,4.6,7.1,4.578423336489616,21.166527777777773,2.5075000000000003,1.46875,-0.8165380514459157,-0.5772916165517278,0.1183846481880289,2.5075000000000003,2.625884648188028,28.34666666666667,True,
990,SLM001,2017-09-02,SLM001,Croplands,38.289,-121.118,3.3,6.3,2.2709368608247953,23.152638888888887,3.068333333333334,1.10375,-0.8800122039735356,-0.4749510720670502,-0.1371314467592711,3.068333333333334,2.9312018865740623,29.65,False,actual_vapor_pressure;vpd_physical
991,SLM001,2017-09-10,SLM001,Croplands,38.289,-121.118,3.0,5.6,3.2880524792396297,20.652916666666663,1.9975000000000005,1.4887500000000002,-0.9368813462954316,-0.3496474552512282,0.5088378368525484,1.9975000000000005,2.506337836852549,26.20333333333333,True,
992,SLM001,2017-09-18,SLM001,Croplands,38.289,-121.118,2.8,5.0,1.4137217856387618,15.925694444444444,0.9245833333333334,2.036249999999999,-0.9760105506323682,-0.2177232303965322,0.9396690155448872,0.9245833333333334,1.8642523488782203,21.966666666666665,True,
993,SLM001,2017-09-19,SLM001,Croplands,38.289,-121.118,3.5,4.0,1.690586601235012,14.409305555555555,1.0924999999999998,2.0154166666666664,-0.97961369164549,-0.2008905551306352,0.5722003145991142,1.0924999999999998,1.6647003145991144,18.476666666666667,True,
994,SLM001,2017-09-26,SLM001,Croplands,38.289,-121.118,2.4,6.4,1.3587118585838165,15.904583333333331,1.9475,1.37,-0.99665890175417,-0.0816763953304228,-0.0572720188436158,1.9475,1.890227981156384,22.94,False,actual_vapor_pressure;vpd_physical
995,SLM001,2017-09-27,SLM001,Croplands,38.289,-121.118,2.6,4.7000003,1.0270226426405835,16.339166666666664,1.9820833333333332,1.143333333333333,-0.9979171608653922,-0.0645084494493162,-0.0489425459186121,1.9820833333333332,1.933140787414721,23.16333333333333,False,actual_vapor_pressure;vpd_physical
996,SLM001,2017-10-04,SLM001,Croplands,38.289,-121.118,2.5,4.5,0.848002535444695,11.83375,1.2500000000000002,1.3245833333333332,-0.9984354211555644,0.055916990100603,0.1900249567834872,1.2500000000000002,1.4400249567834869,18.543333333333333,True,
997,SLM001,2017-10-12,SLM001,Croplands,38.289,-121.118,2.2,4.8,0.826652192937756,8.906805555555557,1.0495833333333338,1.5175,-0.9813064702716092,0.1924515819708299,0.1393525673741404,1.0495833333333338,1.1889359007074738,15.893333333333333,True,
998,SLM001,2017-10-13,SLM001,Croplands,38.289,-121.118,1.9,4.8,0.9222447653268032,9.741111111111111,1.10875,1.308333333333333,-0.9778483415056568,0.2093146459630488,0.1604568845455047,1.10875,1.269206884545505,17.330000000000002,True,
999,SLM001,2017-10-28,SLM001,Croplands,38.289,-121.118,1.2,2.6000001,0.6508366530402263,14.33513888888889,1.1975000000000002,0.9333333333333332,-0.8919813464595487,0.4520722039323037,0.5021622490130373,1.1975000000000002,1.6996622490130369,21.536666666666665,True,
