row_id,station,date,group,landcover,latitude,longitude,openet,eto,y,t_avg,vpd,ws,doy_sin,doy_cos,correction,spread,distance,gain,inner_fold,correction_20260713,correction_20260714,correction_20260715,predicted_gain,outer_fold
0,Almond_High,2016-10-18,Almond_High,Croplands,36.169669,-120.201004,2.8,4.7000003,3.2692028299273965,15.92115416666667,0.8792485312499999,1.981040947125,-0.9510565162951536,0.3090169943749472,-0.7090128273261996,0.13285937087204502,0.4791014204552728,-0.7090128273261995,1,-0.586033533121017,-0.6910752604142484,-0.8499296884433336,0.02980162305854151,2
1,Almond_High,2016-10-19,Almond_High,Croplands,36.169669,-120.201004,2.7,4.1,3.3010889439100146,17.11445833333333,1.1666514708333335,1.650064305041666,-0.9455963874271428,0.3253420847119795,-0.40938510771618314,0.05975776760497682,0.48113563734403264,-0.4093851077161832,1,-0.34477023149875496,-0.42072401898858247,-0.4626610726612118,0.011053234095892178,2
2,Almond_High,2016-10-26,Almond_High,Croplands,36.169669,-120.201004,2.6,3.7,3.4350545255037304,19.530833333333337,1.3863679250000005,1.0243062465624997,-0.8996308696522434,0.4366512319560638,0.014195002789037051,0.05638633461883639,0.4229033656618116,0.01419500278903707,1,-0.04373655077965852,0.06889733057746081,0.017424228569308864,0.004650021519562211,2
3,Almond_High,2016-11-03,Almond_High,Croplands,36.169669,-120.201004,1.9,2.9,2.334877953351536,14.920789583333333,0.4930906729166667,0.9247025995833332,-0.8311706263658079,0.5560174366570446,0.05285053213727059,0.09384411879872466,0.42495419998994954,0.05285053213727059,1,0.09913738237133563,0.11455912087180245,-0.05514490683132631,0.0015637464821167371,2
4,Almond_High,2016-11-11,Almond_High,Croplands,36.169669,-120.201004,2.5,2.2,2.7000762496688107,19.603416666666664,1.1845941458333331,1.089986917208333,-0.7469720876965551,0.6648553979642867,0.5216508644240189,0.13818515535716863,0.6373217778009849,-0.12149836508639755,1,0.6643790845572813,0.5120656224619268,0.3885078862528484,-0.0012624308220103768,2
5,Almond_High,2016-11-12,Almond_High,Croplands,36.169669,-120.201004,1.9,2.0,2.7264139166428487,18.873187500000004,0.8960911145833333,1.1228501896875,-0.7354170229639858,0.6776147890466887,0.4528797006873216,0.17394353189502035,0.6048284726223436,0.4528797006873216,1,0.6264195085345371,0.4536843570388166,0.2785352364886111,0.009487530703323772,2
6,Almond_High,2016-11-19,Almond_High,Croplands,36.169669,-120.201004,1.5,2.2,2.7975236141092656,16.410229166666667,1.0027266416666667,2.169221181020833,-0.6486295610349818,0.7611042586607742,0.2427795040888839,0.15050012954026687,0.5215436798758822,0.24277950408888382,1,0.36583521203619496,0.2875213943881242,0.07498190584233252,0.007966959058446705,2
7,Almond_High,2016-11-27,Almond_High,Croplands,36.169669,-120.201004,0.6,3.3,2.3380649992034033,10.393670833333331,0.3336782104166667,1.2914638640833334,-0.5380051715382992,0.8429415373547832,-0.03589440278739452,0.1280553178658839,0.4013117851334654,-0.03589440278739442,1,-0.08556432852646226,0.10955497999758387,-0.13167385983330518,0.0015637464821167371,2
8,Almond_High,2016-12-13,Almond_High,Croplands,36.169669,-120.201004,0.8,0.7,0.6193984978949034,12.30406666666667,0.3672009604166666,0.7228942865000001,-0.2884824328806098,0.9574851883550388,0.5723413995174008,0.1693141464664953,0.6351824398828851,-0.5723413995174008,1,0.719856381197085,0.3874678530028288,0.6096999643522885,-0.019729911245839907,2
9,Almond_High,2016-12-14,Almond_High,Croplands,36.169669,-120.201004,1.0,1.2,0.4734243753850046,13.690118750000003,0.4505191416666665,1.2998963814166666,-0.2719581575341052,0.9623090774541488,0.5120358111175664,0.12060640423452182,0.5197122935481497,-0.5120358111175664,1,0.6246530123847411,0.3847770221372073,0.5266773988307505,0.007966959058446705,2
10,Almond_High,2016-12-22,Almond_High,Croplands,36.169669,-120.201004,1.0,1.3000001,0.7460636892627982,7.364753124999999,0.2989272229166667,1.2174083991666669,-0.1372787721132651,0.9905324521322229,0.37358742822629426,0.18606602883140164,0.33656337356478716,-0.3735874282262942,1,0.4905061530690341,0.15902529221986347,0.471230839389985,0.007598849409812663,2
11,Almond_High,2016-12-29,Almond_High,Croplands,36.169669,-120.201004,1.1,1.9,0.6345462802719719,7.125991666666668,0.2821633208333333,1.0897363956666668,-0.0172133561558352,0.9998518392091162,0.4237529152680492,0.045043798250799925,0.39753684598916,-0.42375291526804926,1,0.40292894760334474,0.39288880990964503,0.4754409882911578,0.0015637464821167371,2
12,Almond_High,2017-01-06,Almond_High,Croplands,36.169669,-120.201004,1.2,0.6,0.7745127715090868,5.961993395833335,0.2252230208333333,0.9938399749791664,0.1031016974474348,0.9946708199115212,0.1325823781791181,0.4868305573432433,0.5855143158124921,-0.1325823781791181,1,0.5073006016453632,-0.4176729739793619,0.30811950687135303,1.643577192259976,2
13,Almond_High,2017-01-31,Almond_High,Croplands,36.169669,-120.201004,1.1,3.9,0.730425230674694,9.705908333333335,0.2349611666666666,1.0808359443125002,0.5086709438521044,0.8609610158889943,-0.018648555922960452,0.1932635849636317,0.6498604318969832,0.01864855592296044,1,-0.1318025743557186,-0.12864867406020147,0.2045055806470387,0.009487530703323772,2
14,Almond_High,2017-02-23,Almond_High,Croplands,36.169669,-120.201004,1.8,1.8000001,1.3835112860232868,6.723454166666667,0.3864496083333333,1.5265613006041667,0.8013610881746766,0.5981809144059164,-0.5302200149753951,0.21041973748362688,0.42330825783527315,0.3027574129780315,1,-0.29342750451494287,-0.6957697023718584,-0.6014628380393837,0.007598849409812663,2
15,Almond_High,2017-02-24,Almond_High,Croplands,36.169669,-120.201004,1.9,4.3,1.1086171742527675,5.946418125,0.3494167583333335,1.3325013221041666,0.8115390590073611,0.5842981736283683,-0.5316661285277587,0.17926926618053066,0.6907060674056764,0.5316661285277587,1,-0.3402351722216246,-0.695595326141761,-0.5591678872198906,0.009487530703323772,2
16,Almond_High,2017-03-03,Almond_High,Croplands,36.169669,-120.201004,2.7,5.8,1.0078822036738566,12.01881875,0.5572786208333333,1.2927860154166664,0.8758917051442429,0.4825077417612184,-0.13646765619284382,0.4557329914001723,0.7973590766043335,0.13646765619284373,1,0.1363261280629193,-0.6625826809552163,0.11685358431376555,-0.09221486681489367,2
17,Almond_High,2017-03-11,Almond_High,Croplands,36.169669,-120.201004,3.0,1.7,1.9809003588611809,16.372262500000005,0.6599561083333333,1.5581869491458331,0.9338372288229252,0.3576982388331254,-0.785749157300712,0.34589757073721145,0.7813217978589163,0.785749157300712,1,-0.6298184641806464,-1.1821628413493022,-0.5452661663721874,0.03686373489256581,2
18,Almond_High,2017-03-12,Almond_High,Croplands,36.169669,-120.201004,3.1,1.9,2.4953248847498704,16.399347916666667,0.813547325,1.732685695979166,0.9398560579418954,0.3415707691678556,-0.7809026788939061,0.2884349259724075,0.7724121658592099,0.4284475516063534,1,-0.6386809860570354,-1.1128284962892185,-0.591198554335464,0.03132219470341857,2
