row_id,station,date,group,landcover,latitude,longitude,openet,eto,y,t_avg,vpd,ws,doy_sin,doy_cos,correction,spread,distance,gain,inner_fold,correction_20260713,correction_20260714,correction_20260715,predicted_gain,outer_fold
0,Almond_High,2016-10-18,Almond_High,Croplands,36.169669,-120.201004,2.8,4.7000003,3.2692028299273965,15.92115416666667,0.8792485312499999,1.981040947125,-0.9510565162951536,0.3090169943749472,-0.6746967277476448,0.09798970146891413,0.795072658321246,-0.6746967277476448,0,-0.5615494703330262,-0.7317755283360408,-0.7307651845738673,-0.020415634801069452,9
1,Almond_High,2016-10-19,Almond_High,Croplands,36.169669,-120.201004,2.7,4.1,3.3010889439100146,17.11445833333333,1.1666514708333335,1.650064305041666,-0.9455963874271428,0.3253420847119795,-0.3859121077151236,0.10645355824127874,0.7152033535228981,-0.3859121077151235,0,-0.3888407210698012,-0.2780244601764238,-0.49087114189914577,-0.020415634801069452,9
2,Almond_High,2016-10-26,Almond_High,Croplands,36.169669,-120.201004,2.6,3.7,3.4350545255037304,19.530833333333337,1.3863679250000005,1.0243062465624997,-0.8996308696522434,0.4366512319560638,0.028032736108983203,0.23319448111697527,0.7558300475254889,0.02803273610898316,0,-0.23783175016098815,0.19793418573692062,0.12399577275101714,-0.01839780438051935,9
3,Almond_High,2016-11-03,Almond_High,Croplands,36.169669,-120.201004,1.9,2.9,2.334877953351536,14.920789583333333,0.4930906729166667,0.9247025995833332,-0.8311706263658079,0.5560174366570446,0.28970532952521305,0.08023792823203879,0.6449881148353679,0.28970532952521305,0,0.20829283661571152,0.29210844783531914,0.3687147041246086,-0.01964776470711022,9
4,Almond_High,2016-11-11,Almond_High,Croplands,36.169669,-120.201004,2.5,2.2,2.7000762496688107,19.603416666666664,1.1845941458333331,1.089986917208333,-0.7469720876965551,0.6648553979642867,0.13216081942268335,0.261491421124855,1.026968525709772,0.13216081942268335,0,-0.14982329323297927,0.3666487766191902,0.17965697488183915,0.08968225960397272,9
5,Almond_High,2016-11-12,Almond_High,Croplands,36.169669,-120.201004,1.9,2.0,2.7264139166428487,18.873187500000004,0.8960911145833333,1.1228501896875,-0.7354170229639858,0.6776147890466887,0.3428122574288274,0.13750417662335504,0.8609733990302152,0.3428122574288274,0,0.19529139649353947,0.3657239388405665,0.4674214369523763,-0.00755885177116019,9
6,Almond_High,2016-11-19,Almond_High,Croplands,36.169669,-120.201004,1.5,2.2,2.7975236141092656,16.410229166666667,1.0027266416666667,2.169221181020833,-0.6486295610349818,0.7611042586607742,0.07878243938141108,0.12965349079656244,0.8031880134413502,0.07878243938141116,0,0.14151759061549485,0.16513594630892353,-0.07030621878018514,-0.00755885177116019,9
7,Almond_High,2016-11-27,Almond_High,Croplands,36.169669,-120.201004,0.6,3.3,2.3380649992034033,10.393670833333331,0.3336782104166667,1.2914638640833334,-0.5380051715382992,0.8429415373547832,-0.07360103370845876,0.13300731113025324,0.5073462865445468,-0.07360103370845872,0,-0.22709848418399847,0.007602389861624554,-0.0013070068030023568,0.015159528783692732,9
8,Almond_High,2016-12-13,Almond_High,Croplands,36.169669,-120.201004,0.8,0.7,0.6193984978949034,12.30406666666667,0.3672009604166666,0.7228942865000001,-0.2884824328806098,0.9574851883550388,0.6525850169190466,0.09147336548412581,0.8161761694588862,-0.6525850169190466,0,0.6593040498450181,0.5579373986004672,0.7405136023116545,-0.00755885177116019,9
9,Almond_High,2016-12-14,Almond_High,Croplands,36.169669,-120.201004,1.0,1.2,0.4734243753850046,13.690118750000003,0.4505191416666665,1.2998963814166666,-0.2719581575341052,0.9623090774541488,0.47270815115947906,0.08079922464788003,0.7385059936001426,-0.47270815115947906,0,0.4244664219899749,0.4276692992992459,0.5659887321892162,-0.01964776470711022,9
