row_id,station,date,group,landcover,latitude,longitude,openet,eto,y,t_avg,vpd,ws,doy_sin,doy_cos,correction,spread,distance,gain,inner_fold,correction_20260713,correction_20260714,correction_20260715,predicted_gain,outer_fold
193,Almond_Low,2016-10-18,Almond_Low,Croplands,36.946608,-120.10237,1.9,4.7000003,2.585293774850289,15.660858437500002,0.6259611645833334,2.0131857102604167,-0.9510565162951536,0.3090169943749472,-0.6742634621954774,0.18971826575625156,0.4469997043266495,-0.6742634621954773,2,-0.88848599080367,-0.5274715787040022,-0.6068328170787601,0.06597003946508909,8
194,Almond_Low,2016-10-19,Almond_Low,Croplands,36.946608,-120.10237,2.3,4.1,2.7369247965399808,15.259315229166663,0.6104710395833334,0.8990852083333333,-0.9455963874271428,0.3253420847119795,-0.47309833432044784,0.1223668308666478,0.41093989674366893,-0.4730983343204478,2,-0.5052568218698432,-0.3378636666018594,-0.5761745144896409,0.03281644855731912,8
195,Almond_Low,2016-10-26,Almond_Low,Croplands,36.946608,-120.10237,1.6,3.7,2.569978604237418,20.002721729166662,1.1841408520833332,0.7715305,-0.8996308696522434,0.4366512319560638,-0.0738669822645658,0.08089464065752063,0.41198487878428053,-0.0738669822645659,2,-0.07810619868154514,0.009063916431311214,-0.15255866454346345,0.008429722640988714,8
196,Almond_Low,2017-02-23,Almond_Low,Croplands,36.946608,-120.10237,1.7,1.8000001,1.3629244461188084,6.962118604166669,0.3530215833333334,1.7503499583333335,0.8013610881746766,0.5981809144059164,-0.3355943981489544,0.09209985373988394,0.4437222326772442,0.3355943981489544,2,-0.41200473711673385,-0.23333083239236835,-0.3614476249377611,0.008429722640988714,8
197,Almond_Low,2017-02-24,Almond_Low,Croplands,36.946608,-120.10237,1.6,4.3,1.441027886957699,6.832306312499997,0.4216969729166668,0.8337975833333333,0.8115390590073611,0.5842981736283683,-0.4376033462960776,0.19320256576477166,0.7337011289469189,-0.11965912021147523,2,-0.5683715892918662,-0.21568813719595428,-0.5287503124004125,0.010272067253846866,8
198,Almond_Low,2017-03-03,Almond_Low,Croplands,36.946608,-120.10237,1.7,5.8,1.4444377984533388,12.528973958333331,0.5798017854166666,0.7219932291666665,0.8758917051442429,0.4825077417612184,-0.3751375488839503,0.10004957648912768,0.8442902668830051,0.13598685420937212,2,-0.39923801026785033,-0.26523899896031305,-0.4609356374236875,0.005971991707620862,8
199,Almond_Low,2017-03-04,Almond_Low,Croplands,36.946608,-120.10237,2.3,5.7000003,1.3813069002818632,12.823029291666666,0.5010542187499999,1.1469878958333335,0.8840675099433636,0.4673592171580022,-0.5219002040902542,0.07795102213698299,0.6929815348009191,0.5219002040902542,2,-0.46818096283235644,-0.48621348836600614,-0.6113061610724,0.06597003946508909,8
200,Almond_Low,2017-03-11,Almond_Low,Croplands,36.946608,-120.10237,2.6,1.7,2.103030710597184,17.243319291666666,0.5108568541666666,0.9324155000000002,0.9338372288229252,0.3576982388331254,0.02123609316267559,0.028366341747471043,0.5422381793444321,-0.021236093162675607,2,-0.008479449096360447,0.048026561192848594,0.024161167391538618,0.008429722640988714,8
201,Almond_Low,2017-03-12,Almond_Low,Croplands,36.946608,-120.10237,3.2,1.9,2.3301763400261533,16.882735375000006,0.61401196875,0.9004727291666669,0.9398560579418954,0.3415707691678556,-0.2572501368879455,0.08956464731233223,0.6021890103963778,0.2572501368879455,2,-0.27684551240230315,-0.3353947142370337,-0.1595101840244997,0.008429722640988714,8
202,Almond_Low,2017-03-27,Almond_Low,Croplands,36.946608,-120.10237,3.5,4.2000003,5.641309009561009,13.85679475,0.4252717333333333,2.6972626458333337,0.995918996147179,0.0902516100310411,-0.6542713830595138,0.2028997298800081,0.49171106698833505,-0.6542713830595139,2,-0.46271156552577414,-0.8668713569488211,-0.6332312267039464,0.09032794007539131,8
203,Almond_Low,2017-03-28,Almond_Low,Croplands,36.946608,-120.10237,3.6,1.7,3.733831169097588,13.241614104166665,0.4219870000000001,1.0173646666666667,0.9973249731081556,0.0730951298980777,-0.4319643502090756,0.28847368640859433,0.8769380001495286,-0.43196435020907553,2,-0.32337750100986434,-0.7589732673753942,-0.21354228224196836,0.12127078485254245,8
204,Almond_Low,2017-04-05,Almond_Low,Croplands,36.946608,-120.10237,3.4,4.3,4.070743364297207,19.130156041666673,1.19242800625,1.0911737916666666,0.9979171608653922,-0.0645084494493162,-0.22580743938242367,0.13404607545786149,0.4294490049319738,-0.22580743938242365,2,-0.2966469554180361,-0.3095710383048163,-0.07120432442441857,0.02574764679764152,8
205,Almond_Low,2017-04-12,Almond_Low,Croplands,36.946608,-120.10237,3.2,5.2000003,5.550121455585238,18.58826245833333,0.8405181999999997,1.94110725,0.9829265519799822,-0.18399835165768,-0.3278970703453934,0.07201884073864928,0.3465404366401327,-0.3278970703453936,2,-0.26877444002628553,-0.4081051954681771,-0.3068115755417175,0.008429722640988714,8
206,Almond_Low,2017-04-13,Almond_Low,Croplands,36.946608,-120.10237,3.2,3.3,4.9958689527408895,14.610526229166664,0.3934500791666667,1.747885145833333,0.97961369164549,-0.200890555130635,-0.09154575164984353,0.12800635223816387,0.5112851482142509,-0.09154575164984347,2,-0.058469258484791176,-0.2328441096993268,0.016676113234587425,0.008429722640988714,8
207,Almond_Low,2017-04-20,Almond_Low,Croplands,36.946608,-120.10237,4.8,4.5,6.290786316907113,15.678978875,0.5939754916666666,2.561004229166667,0.9483615800121716,-0.3171912885891061,-0.9593128660116328,0.10406642769960904,0.4888680327878706,-0.9593128660116328,2,-1.0016778669234814,-1.0355147914022589,-0.8407459397091582,0.097588933463729,8
208,Almond_Low,2017-04-21,Almond_Low,Croplands,36.946608,-120.10237,4.9,1.4,4.864496260106487,16.204051624999995,0.62622094375,1.0447032916666668,0.9427611433904208,-0.3334687789181868,-0.3748729244648524,0.264827847900195,1.5120614090152407,-0.30386544467782645,2,-0.08563915136503002,-0.4335150624121701,-0.6054645596173571,1.9239858225277882,8
209,Almond_Low,2017-04-28,Almond_Low,Croplands,36.946608,-120.10237,5.3,4.4,8.162924281792804,17.026796520833333,0.95239233125,3.6146106250000014,0.895839290734909,-0.4443781781046132,-0.2803908111194707,0.12573122195753336,0.5218069950222576,-0.28039081111947084,2,-0.39356291175592895,-0.30256005842040523,-0.1450494631820779,0.02574764679764152,8
210,Almond_Low,2017-04-29,Almond_Low,Croplands,36.946608,-120.10237,5.3,0.6,6.2274092513283525,17.040748937499995,0.9905601145833334,1.0842832291666669,0.8880573226294932,-0.4597327394521039,-0.1450930746378457,0.6271041616424944,1.8593526066564898,-0.14509307463784582,2,0.34922493461658044,0.06600211749083729,-0.8505062760209549,-16.4237643862135,8
211,Almond_Low,2017-05-06,Almond_Low,Croplands,36.946608,-120.10237,5.1,6.4,6.8445548905627644,14.498466333333331,0.5505327,2.2132526458333333,0.8263541987239096,-0.5631507242749186,-1.320573853138612,0.2090225105922274,0.5358588315105471,-1.3205738531386118,2,-1.5567125138235638,-1.15926900924864,-1.2457400363436322,-0.16532239675534138,8
212,Almond_Low,2017-05-07,Almond_Low,Croplands,36.946608,-120.10237,2.5,7.3,4.286860563634516,15.787454020833332,0.4809142895833334,1.4685863541666662,0.8165380514459161,-0.5772916165517272,-0.6567611464365579,0.05479705853727382,0.6493779750386983,-0.6567611464365579,2,-0.6780819200660668,-0.5945082593604589,-0.6976932598831481,-0.024370445737917586,8
213,Almond_Low,2017-05-14,Almond_Low,Croplands,36.946608,-120.10237,5.4,7.8,6.66869074185508,14.674415000000002,0.600220425,1.8981578958333327,0.741222010848596,-0.6712599575675313,-0.9562203852831312,0.186268969678966,0.489181584338607,-0.9562203852831312,2,-1.1394858530482463,-0.9620887042609853,-0.7670865985401624,-0.19700320094744772,8
214,Almond_Low,2017-05-22,Almond_Low,Croplands,36.946608,-120.10237,7.3,2.6000001,7.392860302925483,26.461722895833343,1.9272309791666664,1.3715375833333334,0.6420547132365637,-0.766658819300159,-1.0453258142332273,1.152223823686842,1.6684216000876677,-1.0453258142332273,2,-1.1401320195520652,0.15137210588875571,-2.147217529036373,-16.485459502284332,8
215,Almond_Low,2017-05-23,Almond_Low,Croplands,36.946608,-120.10237,6.8,4.4,7.836069708873872,27.017933770833334,1.7593469895833336,1.4244429374999996,0.6287628145958344,-0.777597146973627,-1.2163529959582207,0.4721597850372862,0.9197150862938676,-1.2163529959582204,2,-1.2998808830034232,-0.7080033886280187,-1.6411747162432198,0.23903808229007742,8
216,Almond_Low,2017-05-30,Almond_Low,Croplands,36.946608,-120.10237,6.5,6.4,9.459107518808178,21.506028729166665,0.9930720999999996,2.053064729166667,0.5307300481619334,-0.8475409228928311,-1.1472459178441847,0.19029003713291334,0.454024987029041,-1.1472459178441845,2,-1.2086564795770687,-0.9338336162785253,-1.2992476576769603,-0.44812969095918376,8
217,Almond_Low,2017-06-07,Almond_Low,Croplands,36.946608,-120.10237,7.1,5.5,9.431587221669034,23.1380365625,1.5971504687499998,1.963840270833333,0.4093559588156213,-0.9123747579707272,-1.0435061262738827,0.20561553475309044,0.6847654576165075,-1.0435061262738827,2,-1.2016040829101993,-0.8110572613444059,-1.1178570345670429,-0.25362950454718314,8
218,Almond_Low,2017-06-08,Almond_Low,Croplands,36.946608,-120.10237,4.4,4.9,8.794380579150259,20.608479875000004,1.0851758875,1.9119916458333328,0.3935902766564667,-0.9192859697186104,0.2918196578608724,0.029853827159245876,0.511612425001749,0.2918196578608727,2,0.2573557370079863,0.3097070690014273,0.30839616757320354,0.02574764679764152,8
