row_id,station,date,group,landcover,latitude,longitude,openet,eto,y,t_avg,vpd,ws,doy_sin,doy_cos,correction,spread,distance,gain,inner_fold,correction_20260713,correction_20260714,correction_20260715,predicted_gain,outer_fold
0,Almond_High,2016-10-18,Almond_High,Croplands,36.169669,-120.201004,2.8,4.7000003,3.2692028299273965,15.92115416666667,0.8792485312499999,1.981040947125,-0.9510565162951536,0.3090169943749472,-0.9497287518650701,0.1320398391219887,0.5854453308053487,-0.9497287518650701,0,-1.011963777986924,-0.7980723643359047,-1.039150113272382,0.0733561266032538,0
1,Almond_High,2016-10-19,Almond_High,Croplands,36.169669,-120.201004,2.7,4.1,3.3010889439100146,17.11445833333333,1.1666514708333335,1.650064305041666,-0.9455963874271428,0.3253420847119795,-0.6752478907473932,0.01940611974236687,0.5567502564812615,-0.6752478907473933,0,-0.6919593391498366,-0.6539637829397636,-0.6798205501525791,-0.12295372707475996,0
2,Almond_High,2016-10-26,Almond_High,Croplands,36.169669,-120.201004,2.6,3.7,3.4350545255037304,19.530833333333337,1.3863679250000005,1.0243062465624997,-0.8996308696522434,0.4366512319560638,-0.2604191660296848,0.11125927446674412,0.5857301181769735,-0.26041916602968485,0,-0.3451386372678046,-0.3016990415390629,-0.13441981928218677,-0.03991030313305819,0
3,Almond_High,2016-11-03,Almond_High,Croplands,36.169669,-120.201004,1.9,2.9,2.334877953351536,14.920789583333333,0.4930906729166667,0.9247025995833332,-0.8311706263658079,0.5560174366570446,-0.2449953902614991,0.17453995579021697,0.5512959063199653,-0.24499539026149908,0,-0.4061375990897543,-0.26925313477606166,-0.059595436918681355,-0.007224932597946947,0
4,Almond_High,2016-11-11,Almond_High,Croplands,36.169669,-120.201004,2.5,2.2,2.7000762496688107,19.603416666666664,1.1845941458333331,1.089986917208333,-0.7469720876965551,0.6648553979642867,0.3446534354689013,0.17776016083582835,0.805931340828676,0.05549906386872,0,0.3598809095817539,0.15976937431820837,0.5143100225067418,0.015223058899230802,0
5,Almond_High,2016-11-12,Almond_High,Croplands,36.169669,-120.201004,1.9,2.0,2.7264139166428487,18.873187500000004,0.8960911145833333,1.1228501896875,-0.7354170229639858,0.6776147890466887,0.38825911560800486,0.1906078408355928,0.7426454581533878,0.38825911560800486,0,0.4226192768214774,0.18280826329454614,0.5593498067079911,0.01525461829719645,0
6,Almond_High,2016-11-19,Almond_High,Croplands,36.169669,-120.201004,1.5,2.2,2.7975236141092656,16.410229166666667,1.0027266416666667,2.169221181020833,-0.6486295610349818,0.7611042586607742,0.24788460019917205,0.09556279471762098,0.6460432031740944,0.24788460019917213,0,0.24371064352199712,0.1544771739975721,0.34546598307794696,-0.0091828933728621,0
7,Almond_High,2016-11-27,Almond_High,Croplands,36.169669,-120.201004,0.6,3.3,2.3380649992034033,10.393670833333331,0.3336782104166667,1.2914638640833334,-0.5380051715382992,0.8429415373547832,-0.2431314004847852,0.06117160985251935,0.4379126874393213,-0.24313140048478532,0,-0.3090074576617128,-0.23226653818630957,-0.18812020560633327,-0.018199911097128988,0
8,Almond_High,2016-12-13,Almond_High,Croplands,36.169669,-120.201004,0.8,0.7,0.6193984978949034,12.30406666666667,0.3672009604166666,0.7228942865000001,-0.2884824328806098,0.9574851883550388,0.31921154962959747,0.22729506665444965,0.7358004416891386,-0.31921154962959747,0,0.3116342157350601,0.09579989674051831,0.5502005364132139,0.011432959347218595,0
9,Almond_High,2016-12-14,Almond_High,Croplands,36.169669,-120.201004,1.0,1.2,0.4734243753850046,13.690118750000003,0.4505191416666665,1.2998963814166666,-0.2719581575341052,0.9623090774541488,0.2882868791093149,0.19660381720861253,0.7074242735537722,-0.28828687910931483,0,0.36312544930254953,0.06525387617489398,0.4364813118505011,0.0110591690246631,0
